Pressure(Pa),Temperature(K),Xe_mole_frac,Kr_mole_frac,Xe_uptake,Kr_uptake,Xe_Error,Kr_Error
15200000.024,300,0.2,0.8,564.4694326275,790.8136468680,1.7354452607,3.8740414938
15200000.024,300,0.22,0.78,599.2665717770,764.7235526078,2.4973481684,2.5290684063
15200000.024,300,0.24,0.76,635.2776144656,735.9735724142,2.7547555236,3.2778929761
15200000.024,300,0.26,0.74,670.0690286789,709.5959243220,2.0432346177,1.2040286334
15200000.024,300,0.28,0.72,702.4267209509,684.1683554759,1.4752120266,2.3998104105
15200000.024,300,0.3,0.7,732.5631108346,659.7012908928,1.4450262909,2.8469041384
15200000.024,300,0.32,0.68,761.55,635.60,1.30,2.60
15200000.024,300,0.34,0.66,791.2685875637,615.2024522944,2.5331160660,2.5848130573
15200000.024,300,0.36,0.64,817.9175145193,591.9549934759,1.8714871761,1.0226888426
15200000.024,300,0.38,0.62,844.3460449964,571.8852599303,2.2015740461,2.1664589191
15200000.024,300,0.4,0.6,868.9823177135,551.4445377825,2.2527387087,2.4540142248
15200000.024,300,0.42,0.58,893.4478191102,529.6204574440,1.1272115369,1.8760421541
15200000.024,300,0.44,0.56,917.8431561226,511.2961003280,2.6495831565,2.0366760392
15200000.024,300,0.46,0.54,940.3168138309,492.0838504043,3.3051263267,3.2756798925
15200000.024,300,0.48,0.52,963.3958224972,473.3715337282,2.6144244591,3.2651801551
15200000.024,300,0.5,0.5,985.5998926873,454.9313584834,1.7196836894,2.5518120028
15200000.024,300,0.52,0.48,1007.0751052384,436.6294619106,3.0018546755,2.4247517920
15200000.024,300,0.54,0.46,1027.9707426106,419.0667198218,2.0854644040,1.5432336174
15200000.024,300,0.56,0.44,1049.0629542148,400.8900619911,3.4768577538,3.5999224699
15200000.024,300,0.58,0.42,1069.5592840683,382.3529791135,0.8375741548,2.8300848634
15200000.024,300,0.6,0.4,1090.3094646486,364.3374761132,2.9333539402,3.7300959683
15200000.024,300,0.62,0.38,1110.4038280083,347.1350205329,1.7053797806,1.8556560211
15200000.024,300,0.64,0.36,1130.6079147903,329.7832032062,3.1475425113,1.7005238889
15200000.024,300,0.66,0.34,1149.0500507022,311.7515951133,3.6380067524,2.5570627385
15200000.024,300,0.68,0.32,1168.3407252659,295.9611405444,1.6291121658,2.5738662402
15200000.024,300,0.7,0.3,1188.0632390949,277.0565671598,1.9614040346,0.4450017535
15200000.024,300,0.72,0.28,1206.9380553765,258.5921996414,1.0044630913,1.7351271802
15200000.024,300,0.74,0.26,1226.6116766222,241.3700369693,3.6746130853,1.3890973188
15200000.024,300,0.76,0.24,1245.8775250407,223.8676110502,2.1532036466,1.5499958019
15200000.024,300,0.78,0.22,1265.4542022241,205.9696752264,3.7947446879,1.7720033489
15200000.024,300,0.8,0.2,1283.9230906816,187.5260192035,2.3968886164,0.8189081467
15200000.024,300,0.82,0.18,1303.7674018505,170.6525923981,2.5772471252,1.6157955444
15200000.024,300,0.84,0.16,1322.3147843388,151.7027688983,2.2738943105,1.3016238300
15200000.024,300,0.86,0.14,1340.9481494001,133.3169526706,1.4088692174,0.9133681993
15200000.024,300,0.88,0.12,1360.0611610140,114.4356710599,3.4363527334,1.4380687434
15200000.024,300,0.9,0.1,1379.4696715873,96.0803332871,1.1449883045,0.6722138831
15200000.024,300,0.92,0.08,1398.1271844839,76.9695973992,3.4994140795,0.7832839316
15200000.024,300,0.94,0.06,1417.6016267872,58.1706422514,2.6475090876,0.6127722946
15200000.024,300,0.96,0.04,1435.6355286211,39.0179811706,3.2074015113,0.5182480479
15200000.024,300,0.98,0.02,1452.4498019796,19.5128090508,2.4349100850,0.1872753939
15600000.022,300,0.02,0.98,79.6365218822,1156.3249937461,1.2799504441,0.5960769607
15600000.022,300,0.04,0.96,151.5201506265,1103.6271736935,1.4979114380,1.8261457142
15600000.022,300,0.06,0.94,216.7881407445,1056.1734662065,1.2627050937,2.2982081342
15600000.022,300,0.08,0.92,277.1477170569,1011.1221363432,1.9090628648,2.8876075866
15600000.022,300,0.1,0.9,332.1511678452,969.6311229489,3.0385103360,2.6906601970
15600000.022,300,0.12,0.88,385.4975344861,928.7274432349,2.8619258921,3.0303047564
15600000.022,300,0.14,0.86,433.3449506535,894.0385975590,4.2835328916,2.8233951682
15600000.022,300,0.16,0.84,478.4450214775,859.8280731352,2.0018047311,1.9424886096
15600000.022,300,0.18,0.82,519.6164836952,827.6087789049,0.7481263298,2.0745591639
15600000.022,300,0.2,0.8,559.0112350175,798.6073168235,3.5542627010,3.1259195069
15600000.022,300,0.22,0.78,596.9586627706,768.9069976244,4.7171744225,3.3911252841
15600000.022,300,0.24,0.76,631.0539681506,742.2924314970,2.9729970721,2.9745965987
15600000.022,300,0.26,0.74,667.0892672042,716.3722373056,1.9436826206,1.1313664138
15600000.022,300,0.28,0.72,697.8706756135,690.1632770711,3.2236107300,3.8110171897
15600000.022,300,0.3,0.7,729.4449469917,665.9272599572,1.5676635107,2.6350898802
15600000.022,300,0.32,0.68,759.3049933898,641.7709197587,3.0399742040,3.0136145699
15600000.022,300,0.34,0.66,786.9139731579,620.7664847330,1.4599111405,1.8239588479
15600000.022,300,0.36,0.64,814.8361422096,598.3209036734,3.0586125255,5.7048179100
15600000.022,300,0.38,0.62,840.6383483841,576.6854780441,3.0618178909,3.8519768780
15600000.022,300,0.4,0.6,865.9585746197,555.9971530845,2.1496875549,2.7755575494
15600000.022,300,0.42,0.58,890.2397927611,536.6606168705,2.0392441555,1.9785938998
15600000.022,300,0.44,0.56,914.6471494264,516.0339415129,1.4596847973,4.0289686022
15600000.022,300,0.46,0.54,938.0482196709,497.6077932843,3.2843804173,2.2299957521
15600000.022,300,0.48,0.52,961.4708330404,477.7922431260,1.9383327985,1.9309938465
15600000.022,300,0.5,0.5,983.1751787025,458.1184697351,1.3228220168,2.3708626810
15600000.022,300,0.52,0.48,1004.3589078892,440.5698932010,3.2346120992,3.9181820914
15600000.022,300,0.54,0.46,1027.6658558410,421.7178605166,0.9581623442,1.9990412944
15600000.022,300,0.56,0.44,1048.0938663134,405.6318861560,2.0242756725,1.3312049878
15600000.022,300,0.58,0.42,1067.2793485655,386.8944074371,3.1391579147,2.1048585554
15600000.022,300,0.6,0.4,1089.3319657034,369.1961747624,3.1014962288,2.0621121055
15600000.022,300,0.62,0.38,1109.5270716613,350.7815079063,3.5330853179,2.1136650731
15600000.022,300,0.64,0.36,1129.4923390658,332.3055377943,3.2465205540,2.3073876868
15600000.022,300,0.66,0.34,1148.6828950765,315.2750776767,2.1437403033,1.7526449164
15600000.022,300,0.68,0.32,1168.3023600535,297.6805756526,2.5102454260,1.4143550035
15600000.022,300,0.7,0.3,1189.2737239518,280.2436437769,1.8277914841,2.5825271586
15600000.022,300,0.72,0.28,1207.9075231315,262.4898225565,2.6171573040,2.0250119529
15600000.022,300,0.74,0.26,1227.9089037592,243.5367260863,3.1976261735,1.5208401179
15600000.022,300,0.76,0.24,1248.1016220660,225.8665474440,3.0640641145,2.0226467760
15600000.022,300,0.78,0.22,1265.9942726297,208.3666325339,2.6494105832,2.0276058816
15600000.022,300,0.8,0.2,1285.0831364084,189.8287530603,1.5743755108,1.8695342846
15600000.022,300,0.82,0.18,1305.0054803573,171.8552618394,3.8841489743,1.7102541189
15600000.022,300,0.84,0.16,1323.2042115162,153.0790096771,0.9123122005,1.4671925999
15600000.022,300,0.86,0.14,1341.5924082185,134.1221380346,1.1808231466,1.0299685183
15600000.022,300,0.88,0.12,1360.9974458448,115.4181682989,3.0239646424,0.6299609547
15600000.022,300,0.9,0.1,1380.5645181589,96.5357264288,1.9250212213,1.0949263701
15600000.022,300,0.92,0.08,1399.2865247683,77.7484604612,3.8414534012,0.8394492592
15600000.022,300,0.94,0.06,1418.9365679591,58.7868092429,2.5729126563,0.6510138585
15600000.022,300,0.96,0.04,1437.2281733204,39.2977941677,3.8948758871,0.2324331451
15600000.022,300,0.98,0.02,1456.3139168731,19.7660053517,2.3692730547,0.1543887752
16000000.02,300,0.02,0.98,78.5018992135,1161.4887886561,1.3162348054,3.3622619297
16000000.02,300,0.04,0.96,150.0699238906,1108.3981601982,0.8340605176,4.1994236860
16000000.02,300,0.06,0.94,214.9781383954,1060.1860067505,1.7486481049,2.2544898521
16000000.02,300,0.08,0.92,275.0504368654,1016.2559550001,1.7538874142,2.0784374335
16000000.02,300,0.1,0.9,330.2329343558,974.5790230306,1.8567044272,2.1199313054
16000000.02,300,0.12,0.88,381.7316388776,936.2342866853,4.4038257896,3.4690757909
16000000.02,300,0.14,0.86,429.6986817930,899.5793035892,2.5197212154,3.6494470512
16000000.02,300,0.16,0.84,473.7362749976,866.6997351943,2.7234218861,3.6719051854
16000000.02,300,0.18,0.82,516.4604430230,834.2157979252,3.1475178174,4.5592737640
16000000.02,300,0.2,0.8,555.0880257586,805.6477533269,2.3100157245,1.7181655837
16000000.02,300,0.22,0.78,593.0527368500,775.8194419343,2.3670087745,1.9102144550
16000000.02,300,0.24,0.76,628.3156578961,748.0138089592,1.7037628186,2.5368971780
16000000.02,300,0.26,0.74,662.9574640604,721.8206767405,1.7782226141,3.4281121546
16000000.02,300,0.28,0.72,694.4250779773,696.4121222941,3.8719904394,3.6122479601
16000000.02,300,0.3,0.7,725.6581594358,672.1481896862,2.3092479550,2.5324625805
16000000.02,300,0.32,0.68,754.7268622796,648.0796482186,2.8735572476,1.2397869441
16000000.02,300,0.34,0.66,783.5990994209,626.0981882220,1.9155423828,1.3171887373
16000000.02,300,0.36,0.64,811.0449863375,604.6150509634,1.4737096684,2.9731894584
16000000.02,300,0.38,0.62,836.9805211215,582.3311615708,2.7967832753,4.7070544638
16000000.02,300,0.4,0.6,863.4073693899,561.0724046194,2.6477762012,1.6057254547
16000000.02,300,0.42,0.58,886.9042712684,541.6502516547,3.4885144575,1.4957702146
16000000.02,300,0.44,0.56,911.2716076448,522.1253897603,2.6196644713,1.9049222223
16000000.02,300,0.46,0.54,935.9225861222,502.2468392503,3.4928695406,1.8117647355
16000000.02,300,0.48,0.52,957.1096254616,484.1560752471,2.5781540353,2.2061432335
16000000.02,300,0.5,0.5,981.1064689273,462.2684404032,3.1580950355,1.6465713726
16000000.02,300,0.52,0.48,1003.3240510522,444.7676076760,3.0728161329,2.3567904221
16000000.02,300,0.54,0.46,1024.0452542301,426.2329838556,1.9877219047,2.0091235995
16000000.02,300,0.56,0.44,1045.4351896505,407.4707587094,1.7924665068,1.7969571526
16000000.02,300,0.58,0.42,1067.1048058416,389.9046051118,3.0036472758,2.9858931599
16000000.02,300,0.6,0.4,1087.4289534900,372.1476321421,2.1532099015,3.3861067988
16000000.02,300,0.62,0.38,1107.2906836592,354.5557796654,1.6164980973,1.4989530867
16000000.02,300,0.64,0.36,1127.9606879999,336.4688254691,2.9964922567,1.2352131557
16000000.02,300,0.66,0.34,1147.1146152717,318.1232200211,2.2542211111,2.2387165128
16000000.02,300,0.68,0.32,1167.7703479704,299.5774265396,3.1231391285,1.7189062217
16000000.02,300,0.7,0.3,1187.2216463373,282.9768511751,1.8957587558,1.0694323188
16000000.02,300,0.72,0.28,1206.4366757721,264.3651480348,3.7530959449,2.7895872171
16000000.02,300,0.74,0.26,1226.8144913060,246.4940367148,1.7662452232,1.8926880857
16000000.02,300,0.76,0.24,1246.4244599433,227.8669384913,3.2464790094,1.2097372284
16000000.02,300,0.78,0.22,1265.9200383856,210.5205761153,2.2284419277,1.0392762240
16000000.02,300,0.8,0.2,1284.8613290451,191.7154386900,2.6238980245,0.9392222352
16000000.02,300,0.82,0.18,1304.6302664091,173.4839542750,1.0960623358,0.6547791875
16000000.02,300,0.84,0.16,1323.1485358331,154.3093868047,2.3393880055,1.3476768487
16000000.02,300,0.86,0.14,1344.3323735494,135.7977949985,2.7988947812,1.2985177838
16000000.02,300,0.88,0.12,1362.4887781655,116.8603706884,2.7281529314,0.7960274998
16000000.02,300,0.9,0.1,1380.6251319387,97.6492290722,5.5314866523,1.1756971185
16000000.02,300,0.92,0.08,1400.5786238819,78.6103253610,3.9585900204,0.4471419681
16000000.02,300,0.94,0.06,1419.6909029210,59.1258474194,4.2413548176,0.2285049694
16000000.02,300,0.96,0.04,1439.1106191752,39.4412160789,2.5556890762,0.4955549590
16000000.02,300,0.98,0.02,1456.3990583417,19.6807176298,5.3528739661,0.1497519143
16400000.018,300,0.02,0.98,77.9574604916,1165.4124048444,0.7379784820,3.2332605369
16400000.018,300,0.04,0.96,148.4658835836,1113.7980419128,1.5358938257,2.1792833712
16400000.018,300,0.06,0.94,214.0897422492,1065.0512340233,1.0997513691,1.5192971204
16400000.018,300,0.08,0.92,272.8752052910,1021.6859515062,3.0089919771,2.2204724323
16400000.018,300,0.1,0.9,328.3692912536,979.2411702800,2.5285885621,3.0219683972
16400000.018,300,0.12,0.88,378.4535295415,942.6003527386,3.5385600317,2.7282150336
16400000.018,300,0.14,0.86,426.0516532253,906.1600522594,2.9084844829,1.7343676781
16400000.018,300,0.16,0.84,470.9198776983,872.9660189423,2.1791267955,1.2585872947
16400000.018,300,0.18,0.82,513.4178429117,840.6504924540,1.9272293445,3.7617813261
16400000.018,300,0.2,0.8,552.8576882815,810.1704096930,2.4858288849,3.3139529302
16400000.018,300,0.22,0.78,590.1833499751,781.2664267156,2.3449386893,2.8554874897
16400000.018,300,0.24,0.76,624.5027961047,754.9141484736,2.7182420667,2.5753899388
16400000.018,300,0.26,0.74,659.5429330212,727.9642500727,3.6281133263,4.7420559900
16400000.018,300,0.28,0.72,690.5936576248,703.1709794353,4.0377961458,4.4804103723
16400000.018,300,0.3,0.7,722.1638862754,678.4133478094,2.9418428626,2.5181405051
16400000.018,300,0.32,0.68,753.1332136815,652.9552485564,3.1373571235,6.4079770823
16400000.018,300,0.34,0.66,781.7161380504,630.6132769263,1.6900192628,1.6512419617
16400000.018,300,0.36,0.64,807.7791951106,610.0067589106,2.9373641842,3.4168018093
16400000.018,300,0.38,0.62,834.1167777857,588.4046171394,3.1757669805,2.3961862429
16400000.018,300,0.4,0.6,860.7760964501,566.8497516080,3.0077578714,4.1255423705
16400000.018,300,0.42,0.58,884.9789290904,545.7435081524,1.7450299963,4.2129543565
16400000.018,300,0.44,0.56,909.1874324021,525.7848997463,2.4789128035,2.3244052876
16400000.018,300,0.46,0.54,932.0856578927,507.6157749427,1.2380405984,3.1847980834
16400000.018,300,0.48,0.52,954.6915046498,488.1734126844,1.5204269232,1.7948665778
16400000.018,300,0.5,0.5,978.6190791004,467.4752168615,1.7064060670,2.7171793291
16400000.018,300,0.52,0.48,1000.4589782288,449.4605624092,1.5491749880,3.7248056808
16400000.018,300,0.54,0.46,1022.8860224753,430.5649767054,2.4373996737,3.9029393564
16400000.018,300,0.56,0.44,1044.0600925279,413.3531178291,1.1394253223,2.3004189394
16400000.018,300,0.58,0.42,1066.2876865080,394.3689541156,2.1821685138,0.9626096329
16400000.018,300,0.6,0.4,1086.3327231661,376.4149968136,2.8950391439,4.4139224589
16400000.018,300,0.62,0.38,1106.2227524276,357.5934945360,1.6497010049,1.1002058509
16400000.018,300,0.64,0.36,1126.2151250988,339.0463329875,1.6533285575,0.7789006481
16400000.018,300,0.66,0.34,1147.8814311373,321.2064447665,1.5094134266,1.8766544982
16400000.018,300,0.68,0.32,1167.3207641161,303.1464882471,2.7119519862,1.6290351916
16400000.018,300,0.7,0.3,1186.2993618245,285.3664659458,4.9833459490,2.4774304882
16400000.018,300,0.72,0.28,1207.1611650949,266.7965148253,1.4070385206,2.5829859468
16400000.018,300,0.74,0.26,1226.7369740416,248.4302844683,5.2138063158,2.1599366053
16400000.018,300,0.76,0.24,1245.1549621182,229.7500740736,2.5990304022,1.3569117811
16400000.018,300,0.78,0.22,1265.9346627487,211.5592680056,1.8051557065,1.9501907124
16400000.018,300,0.8,0.2,1285.9948935503,193.1303143738,3.6083179641,2.0946556537
16400000.018,300,0.82,0.18,1305.1009050052,175.3999754175,2.6060545236,1.9709890344
16400000.018,300,0.84,0.16,1325.1445307785,155.5154331203,1.7874909962,1.0436279069
16400000.018,300,0.86,0.14,1343.9237324854,136.7694689225,1.4296931649,0.8824717913
16400000.018,300,0.88,0.12,1363.5995514554,117.2354634917,1.9232041653,1.3733168000
16400000.018,300,0.9,0.1,1380.4126581207,98.0714768941,2.2421181325,0.6093717538
16400000.018,300,0.92,0.08,1401.2768490423,79.1925331194,0.9159435766,0.3132951445
16400000.018,300,0.94,0.06,1420.8895037870,59.3515438417,5.3300691518,0.8090296461
16400000.018,300,0.96,0.04,1440.6187735835,39.7575859046,3.0441593155,0.5438940902
16400000.018,300,0.98,0.02,1456.8713248818,19.8934607087,3.5656800892,0.2394172378
16800000.016,300,0.02,0.98,77.2440411876,1170.9126576526,0.4845030021,2.3965591913
16800000.016,300,0.04,0.96,147.4067161170,1117.3431711061,0.7782175368,1.9156177516
16800000.016,300,0.06,0.94,212.3813507350,1070.2931126567,2.5707743422,3.4249867557
16800000.016,300,0.08,0.92,270.5122446467,1026.8465600322,3.3179328616,3.2929779358
16800000.016,300,0.1,0.9,324.8947433474,986.5100912915,2.4579029230,1.0873259588
16800000.016,300,0.12,0.88,374.4058368351,948.6198649054,1.5374164670,2.4532668226
16800000.016,300,0.14,0.86,423.5274718651,912.0312590353,4.2799561412,4.6044029262
16800000.016,300,0.16,0.84,468.1009299535,877.6540209265,0.8767765740,2.8011170813
16800000.016,300,0.18,0.82,510.2897214782,847.4901521355,2.3828867617,2.5352480946
16800000.016,300,0.2,0.8,549.3878614128,816.2177161327,1.5810773330,2.3803308776
16800000.016,300,0.22,0.78,586.7623071601,786.4691509248,2.1800442733,2.3226918601
16800000.016,300,0.24,0.76,621.2259348589,760.9805732169,1.7380680952,1.9675927095
16800000.016,300,0.26,0.74,656.4263699898,731.9860380571,2.5439686946,2.8247772982
16800000.016,300,0.28,0.72,688.7293633450,707.8011589417,2.8000039399,3.3332759275
16800000.016,300,0.3,0.7,718.7115055394,683.8004839883,1.6099528670,2.6823351476
16800000.016,300,0.32,0.68,749.3191037997,659.2717351685,3.5293945635,2.2442692681
16800000.016,300,0.34,0.66,776.2380252595,638.1978577540,2.8571291019,2.3813071272
16800000.016,300,0.36,0.64,805.8610701508,614.5491050513,1.0188927175,2.7313545674
16800000.016,300,0.38,0.62,831.3533157971,593.0595603904,3.7062790441,3.5660879802
16800000.016,300,0.4,0.6,857.5889620485,572.2747607305,2.1463627578,0.4996078216
16800000.016,300,0.42,0.58,880.7423406210,552.3426131648,1.5658734630,3.4168986465
16800000.016,300,0.44,0.56,906.4276061550,530.8659525780,1.7158731194,2.6424934819
16800000.016,300,0.46,0.54,929.8319594199,512.4778677835,2.1760047289,4.1028382946
16800000.016,300,0.48,0.52,953.2950000642,491.1867967430,2.3411051700,0.9139010691
16800000.016,300,0.5,0.5,977.1488286538,472.6543375855,1.4907352316,1.0143703460
16800000.016,300,0.52,0.48,998.9090941906,453.4690333868,1.9564108411,1.6484129819
16800000.016,300,0.54,0.46,1021.0303562984,434.4083098726,1.8334800975,3.3440232713
16800000.016,300,0.56,0.44,1041.4366879839,415.9087016407,2.2735173910,3.5128825495
16800000.016,300,0.58,0.42,1062.6828488211,397.4664310022,3.4924255659,2.4065878791
16800000.016,300,0.6,0.4,1085.8778484939,380.3475660480,1.5497845947,0.9693450005
16800000.016,300,0.62,0.38,1105.3611088270,361.0828273761,2.9655962703,1.8033754800
16800000.016,300,0.64,0.36,1126.2930222169,342.8353590896,1.8485546842,1.3776361670
16800000.016,300,0.66,0.34,1145.9151733013,324.6097971925,2.4228807153,2.3316358313
16800000.016,300,0.68,0.32,1166.1339929761,305.9882405063,2.3097282208,1.6933194432
16800000.016,300,0.7,0.3,1186.0673255467,288.3029784922,1.8493332373,2.0817374135
16800000.016,300,0.72,0.28,1207.1607309765,268.9770058336,1.8706328827,0.9211614931
16800000.016,300,0.74,0.26,1226.7479626633,250.0619035282,3.8516158224,1.4184344713
16800000.016,300,0.76,0.24,1246.2905886857,232.6265648446,1.1241644676,0.7550319527
16800000.016,300,0.78,0.22,1266.6968932388,213.3357982649,2.2243866211,1.3325350003
16800000.016,300,0.8,0.2,1286.3309011817,194.9226553316,1.8017885277,1.3500340138
16800000.016,300,0.82,0.18,1306.2003640847,176.5259984716,2.3814498019,0.5055641058
16800000.016,300,0.84,0.16,1326.1605034657,156.6780476376,4.0541941585,1.3352087537
16800000.016,300,0.86,0.14,1344.1717768786,137.8796120089,2.4275252795,0.8327430874
16800000.016,300,0.88,0.12,1365.4777375236,118.9164888198,1.7159386954,0.9991100366
16800000.016,300,0.9,0.1,1384.1615959797,99.1805116731,3.6255448170,0.7995362089
16800000.016,300,0.92,0.08,1403.8782220781,79.9158942223,5.4280466815,0.9642429718
16800000.016,300,0.94,0.06,1421.3612819439,59.5989215284,3.5914057327,0.4107961565
16800000.016,300,0.96,0.04,1441.2553810653,40.2315258788,3.6700685631,0.4321690300
16800000.016,300,0.98,0.02,1460.5101323325,20.1149836607,1.8279102331,0.1390197265
17200000.014,300,0.02,0.98,76.3346716968,1174.4248493339,0.7458916215,2.2542145104
17200000.014,300,0.04,0.96,146.2201349038,1121.9435648497,0.9586465629,3.1323673448
17200000.014,300,0.06,0.94,211.1240624896,1074.9947953110,1.6926103862,5.2339755860
17200000.014,300,0.08,0.92,268.8968358645,1030.8450908774,2.9988601906,1.5994037234
17200000.014,300,0.1,0.9,322.9666065323,991.9447807870,2.9648425991,2.9401041007
17200000.014,300,0.12,0.88,374.2028593569,952.9998440044,3.6235212988,4.6543966610
17200000.014,300,0.14,0.86,419.9834107523,918.7500612526,2.5625165787,3.6097740266
17200000.014,300,0.16,0.84,464.5024683803,883.8934455361,3.1661232356,3.8362211599
17200000.014,300,0.18,0.82,507.5132359381,849.9455726611,2.5307883442,2.0547511905
17200000.014,300,0.2,0.8,545.4008910158,822.7376291142,3.7839375236,5.0372385650
17200000.014,300,0.22,0.78,583.1119141749,793.8629123804,1.6026656477,1.0225290641
17200000.014,300,0.24,0.76,617.7890467228,765.9164204551,0.3982934397,2.5799950642
17200000.014,300,0.26,0.74,652.1551605790,738.5683626020,1.2607973801,1.2101415578
17200000.014,300,0.28,0.72,684.2390326785,713.8082719189,2.6663839229,2.1545560886
17200000.014,300,0.3,0.7,714.9328034385,689.9010930895,2.6464402984,2.7159905980
17200000.014,300,0.32,0.68,745.0232581705,664.6696946624,1.3918654740,2.9674139960
17200000.014,300,0.34,0.66,774.6318414930,642.2771045529,1.1758664763,1.2491369631
17200000.014,300,0.36,0.64,802.4529152255,618.8163485017,2.5363465666,2.3090099286
17200000.014,300,0.38,0.62,829.2891642650,598.2346634998,3.6365138953,2.4698638094
17200000.014,300,0.4,0.6,854.1934236887,577.5439833869,3.1892571227,2.0253616466
17200000.014,300,0.42,0.58,879.3764142492,556.4581743500,3.9918845166,4.4387301963
17200000.014,300,0.44,0.56,904.6265303653,535.5594787821,2.6359971016,1.0796550804
17200000.014,300,0.46,0.54,929.2097863744,516.1108476597,2.2971884664,2.4771247015
17200000.014,300,0.48,0.52,952.4478451647,495.6671123010,4.2213294971,1.9095977965
17200000.014,300,0.5,0.5,973.1384972611,476.9988508460,1.9920945687,3.2984133674
17200000.014,300,0.52,0.48,996.1619659064,458.8218639865,2.6039006210,3.2073479756
17200000.014,300,0.54,0.46,1018.7991234521,439.9318025027,1.8884641443,1.2570521997
17200000.014,300,0.56,0.44,1040.9455372940,419.9311303653,2.1832191750,3.5081174139
17200000.014,300,0.58,0.42,1063.3582285014,399.7012290756,1.9253718512,1.8934172149
17200000.014,300,0.6,0.4,1082.9777748755,383.5233517830,3.6485507843,1.9345734948
17200000.014,300,0.62,0.38,1104.5453461133,363.9578461762,2.6342609990,3.3661344420
17200000.014,300,0.64,0.36,1125.4147464555,346.0289989649,1.8517782811,0.8775779044
17200000.014,300,0.66,0.34,1146.9903488835,326.3532167667,2.8546115754,1.6027620600
17200000.014,300,0.68,0.32,1165.2824968927,308.8057312227,2.8192009449,1.6825454237
17200000.014,300,0.7,0.3,1186.4244150523,290.3470437800,3.2057950926,2.5592399980
17200000.014,300,0.72,0.28,1207.2772103662,272.3672144259,0.8631319090,2.2073124562
17200000.014,300,0.74,0.26,1226.8999854958,253.1876249375,2.5955799995,2.2982604044
17200000.014,300,0.76,0.24,1247.7349276911,234.4287247137,1.6035054635,1.5960852614
17200000.014,300,0.78,0.22,1267.5449977723,215.8205196688,2.8448352671,1.5453083509
17200000.014,300,0.8,0.2,1285.9000386828,196.5650803891,2.7056473298,1.1259889680
17200000.014,300,0.82,0.18,1305.8846243554,178.1032758317,2.0624027322,1.7634030762
17200000.014,300,0.84,0.16,1327.1830150610,158.5435368872,3.1329014085,1.2254754423
17200000.014,300,0.86,0.14,1345.4686241621,139.5463678785,2.7545490835,1.0036532307
17200000.014,300,0.88,0.12,1367.0218966255,119.9653806021,3.9484403205,1.8538071594
17200000.014,300,0.9,0.1,1383.9699055796,99.8237802452,2.4579443243,0.4132343444
17200000.014,300,0.92,0.08,1406.0850900300,80.6638458968,3.4769419360,0.6714183865
17200000.014,300,0.94,0.06,1422.4790011280,60.3118402970,2.4951982460,0.4431779112
17200000.014,300,0.96,0.04,1442.4600324564,40.4283024035,7.3115144099,0.5420042081
17200000.014,300,0.98,0.02,1462.3815624333,20.3040886198,3.9844027487,0.1291286875
17600000.012,300,0.02,0.98,75.6365279336,1178.9010433736,0.6421629059,1.6140120421
17600000.012,300,0.04,0.96,144.6993096652,1127.1743604086,1.2480955833,3.1400478129
17600000.012,300,0.06,0.94,208.5501745741,1079.5439991041,1.7355753971,2.5209893126
17600000.012,300,0.08,0.92,266.6518197595,1036.5995097555,1.6628519456,2.9892118099
17600000.012,300,0.1,0.9,320.9248663619,997.1073981203,2.3690714337,2.8514086283
17600000.012,300,0.12,0.88,371.6166533322,958.6373018118,1.9539590543,2.1143565530
17600000.012,300,0.14,0.86,418.2850310934,922.9162062826,2.8082311045,3.4055794779
17600000.012,300,0.16,0.84,462.2447543124,889.8879168814,2.3391479513,3.7734853044
17600000.012,300,0.18,0.82,504.4824112881,857.3296191092,1.6185812533,2.6253204177
17600000.012,300,0.2,0.8,544.2072011140,825.9446206309,4.5352227591,4.1468388605
17600000.012,300,0.22,0.78,580.2982029831,797.5174523001,1.2359489971,2.6141431282
17600000.012,300,0.24,0.76,616.4958894457,770.3564213295,2.4121793964,1.7179079124
17600000.012,300,0.26,0.74,650.0286045288,743.4822861334,3.7114789589,3.8073735841
17600000.012,300,0.28,0.72,681.1819167336,719.1163892399,1.7735074523,3.8412352576
17600000.012,300,0.3,0.7,713.5615591165,692.8881202115,2.7010090469,2.8334036956
17600000.012,300,0.32,0.68,742.6945928787,671.5440755382,2.2430482981,1.8856930736
17600000.012,300,0.34,0.66,771.1199594056,647.2317757004,1.9169777829,3.2190501058
17600000.012,300,0.36,0.64,798.8626476368,624.0413427638,3.2144996965,3.8228343484
17600000.012,300,0.38,0.62,825.7890847712,603.0641478572,3.4005710219,3.2789240782
17600000.012,300,0.4,0.6,851.2520274264,582.1015168032,1.4210257894,2.1024879079
17600000.012,300,0.42,0.58,877.2200396923,560.7232358201,1.7556132724,3.4896021892
17600000.012,300,0.44,0.56,901.8785881091,541.5730857484,2.4264797968,2.7300593564
17600000.012,300,0.46,0.54,924.9124755956,520.9288160100,2.8528895472,2.8453537677
17600000.012,300,0.48,0.52,949.6348665477,500.9203510858,2.2098649440,1.6648139395
17600000.012,300,0.5,0.5,972.1980883057,481.6122672022,0.9577336916,1.5975500249
17600000.012,300,0.52,0.48,994.1002020253,461.3789717209,1.8771727771,2.2250259344
17600000.012,300,0.54,0.46,1016.6168103216,442.4458421022,2.7964413536,1.8157577441
17600000.012,300,0.56,0.44,1038.8712653769,424.5520277967,0.8952171784,1.6114444667
