Pressure(Pa),Temperature(K),H2S_mole_frac,CO2_mole_frac,H2S_uptake,CO2_uptake,H2S_Error,CO2_Error
8000000.02,240.,0.596,0.404,491.8899373988,246.4277433537,11.4328991056,12.0150960952
8000000.02,240.,0.692,0.308,527.5688828549,200.2613156749,13.8382923529,12.8670426813
8000000.02,240.,0.788,0.212,579.3885127615,134.4884520523,10.7316678384,9.4731968090
8000000.02,240.,0.884,0.116,623.8519147797,69.7879681224,5.3065375926,11.3086382075
8000000.02,240.,0.98,0.02,661.8277183918,14.0828712861,10.5899764960,3.1365609509
8000000.02,260.,0.02,0.98,26.1840283942,791.6586215940,1.7297156696,6.7271216445
8000000.02,260.,0.116,0.884,123.8612802019,672.1723922839,6.0146995558,13.9530516497
8000000.02,260.,0.212,0.788,216.5133116000,559.4701420202,8.0794174314,7.8636906543
8000000.02,260.,0.308,0.692,285.6121475158,476.0465669587,20.9853512772,26.1061339492
8000000.02,260.,0.404,0.596,368.4555237320,373.1694932641,18.0437612897,22.8020186166
8000000.02,260.,0.5,0.5,433.4709157269,296.2100200438,17.9909601603,12.4438593357
8000000.02,260.,0.596,0.404,490.3565906452,224.1314474429,24.6911536833,26.7662606515
8000000.02,260.,0.692,0.308,529.8726973545,176.1033126073,7.3911986995,13.9046433029
8000000.02,260.,0.788,0.212,575.2187820744,113.4746655163,12.5215313361,13.5605154053
8000000.02,260.,0.884,0.116,615.1081422873,63.4425245396,6.1108789339,5.9527190850
8000000.02,260.,0.98,0.02,651.4050077943,11.7424394317,4.9154252797,3.3530435341
8000000.02,280.,0.02,0.98,24.7237583807,757.9189414330,0.7893748926,4.8012475130
8000000.02,280.,0.116,0.884,121.2456950329,644.2086869915,5.2972453357,7.1747945383
8000000.02,280.,0.212,0.788,204.7460592496,546.4823818940,4.7608755384,5.4744924461
8000000.02,280.,0.308,0.692,285.5049917189,449.3307282852,10.5172020416,10.8074035065
8000000.02,280.,0.404,0.596,362.6528089667,355.7004517104,10.6735915344,11.9403034215
8000000.02,280.,0.5,0.5,422.2573602155,281.8921963136,11.4717015664,11.6355667341
8000000.02,280.,0.596,0.404,478.5819603547,215.2473536124,10.9044262728,8.9137838783
8000000.02,280.,0.692,0.308,519.3464847971,165.1641122976,5.5604002292,4.9843809887
8000000.02,280.,0.788,0.212,563.9731149570,108.0335706213,4.7102483740,4.4643386958
8000000.02,280.,0.884,0.116,599.2861848495,59.7345676234,3.2157103444,5.2191775897
8000000.02,280.,0.98,0.02,636.6073192424,10.3083566342,8.4374367362,1.5298003671
8000000.02,300.,0.02,0.98,24.7364765441,723.2973712737,0.4308484174,3.4641689866
8000000.02,300.,0.116,0.884,122.8922404677,610.6431298686,4.5987618448,6.2659654749
8000000.02,300.,0.212,0.788,200.0496139046,520.7827307264,5.4778652170,10.0161353770
8000000.02,300.,0.308,0.692,275.4371951738,433.6018260022,5.5402657655,4.8745902689
8000000.02,300.,0.404,0.596,347.6753094744,346.9812974053,10.1491230166,12.9178926171
8000000.02,300.,0.5,0.5,409.7584270043,274.5926675930,6.5045225293,8.0669897555
8000000.02,300.,0.596,0.404,465.4788089814,208.4299138464,8.8113849620,9.3665377003
8000000.02,300.,0.692,0.308,513.4673205191,149.6347922960,7.3864018481,8.8378164045
8000000.02,300.,0.788,0.212,552.9489968412,101.2521374991,10.1011359415,8.6336703598
8000000.02,300.,0.884,0.116,587.7154667706,55.0179700484,3.4573542551,2.1581230191
8000000.02,300.,0.98,0.02,621.8663354302,9.9822055440,1.6867324888,0.6101301661
8000000.02,320.,0.02,0.98,29.1985141919,678.7778838505,0.6542148056,4.8680612674
8000000.02,320.,0.116,0.884,146.6726062394,546.7740720800,4.8430705838,7.0498006691
8000000.02,320.,0.212,0.788,237.1149094408,445.0032934271,2.3469390156,4.2433854772
8000000.02,320.,0.308,0.692,285.7818401384,390.4119475536,8.6894486403,8.3051908138
8000000.02,320.,0.404,0.596,337.7040585456,328.7953053788,5.5179741362,2.3527310776
8000000.02,320.,0.5,0.5,400.1329555355,257.6723636555,4.1927302533,4.3055362021
8000000.02,320.,0.596,0.404,454.2436817784,196.1442832765,5.5727549604,3.2986114785
8000000.02,320.,0.692,0.308,497.4708923642,144.2422518147,7.2793730734,6.6421658615
8000000.02,320.,0.788,0.212,538.7201123389,95.7336646900,5.1828356772,3.8628025647
8000000.02,320.,0.884,0.116,575.0646885252,50.3044639528,4.8214511506,3.3377737573
8000000.02,320.,0.98,0.02,608.5572341286,8.5892212390,3.7806137150,0.6497403509
8000000.02,340.,0.02,0.98,25.5673731330,630.8023950927,0.4677894317,2.9905391468
8000000.02,340.,0.116,0.884,135.9667935399,512.7846185583,4.5449776372,4.6303877952
8000000.02,340.,0.212,0.788,228.3818173951,411.2572484553,4.7142028430,7.5261023941
8000000.02,340.,0.308,0.692,307.1569271673,327.0934458986,8.2224869188,8.7451553668
8000000.02,340.,0.404,0.596,379.5745713439,248.2328946204,6.6201269128,5.8118567470
8000000.02,340.,0.5,0.5,432.8929068187,191.7327419901,7.2754050881,10.0145016362
8000000.02,340.,0.596,0.404,453.5122819819,168.5705590340,2.2809485151,4.2370564716
8000000.02,340.,0.692,0.308,487.7808463529,130.8577821243,4.6401414142,3.5567251970
8000000.02,340.,0.788,0.212,527.2520530266,86.3100167560,4.7022939908,3.1304712481
8000000.02,340.,0.884,0.116,562.8497006092,45.8500056565,3.2596528565,2.2913688761
8000000.02,340.,0.98,0.02,594.4698655442,7.9210070317,5.4760859694,0.6369929160
8000000.02,360.,0.02,0.98,21.7770090999,578.8362608936,0.5152144013,1.8792426338
8000000.02,360.,0.116,0.884,116.5084250860,482.5532221063,3.0561496412,4.6984510139
8000000.02,360.,0.212,0.788,203.3533852208,392.6577255789,4.8921459378,6.0664336998
8000000.02,360.,0.308,0.692,278.7978820280,313.6631495706,3.7844305100,4.2636172533
8000000.02,360.,0.404,0.596,347.3527178262,244.4695638503,6.9756961179,7.1171830166
8000000.02,360.,0.5,0.5,404.5191057992,184.9492175730,5.2024481882,5.4378784186
8000000.02,360.,0.596,0.404,450.5916716889,136.5162807709,3.8793139766,3.1592696483
8000000.02,360.,0.692,0.308,492.8767544554,93.3664097044,4.5901993653,1.9135766185
8000000.02,360.,0.788,0.212,525.4512735104,59.6918324653,4.2477948503,4.1812459837
8000000.02,360.,0.884,0.116,554.6100873579,30.8523292078,6.2552573221,1.1150184938
8000000.02,360.,0.98,0.02,575.0561863276,7.3162590805,1.7927754439,0.3120240909
8000000.02,380.,0.02,0.98,18.4116144172,525.2501914219,0.5459031946,2.6830951779
8000000.02,380.,0.116,0.884,99.7081527893,446.1118616155,1.7890145315,2.7592652948
8000000.02,380.,0.212,0.788,176.1487417778,370.4246231468,2.3411601008,2.7425422376
8000000.02,380.,0.308,0.692,245.8541849030,301.6765741820,3.9412182038,4.3878976929
8000000.02,380.,0.404,0.596,310.1206105774,239.1921355185,1.9925445329,1.9427044618
8000000.02,380.,0.5,0.5,366.1016095057,183.2556323469,1.9918177317,2.5533251227
8000000.02,380.,0.596,0.404,414.6657409043,135.8113325126,4.6645836204,3.9316971488
8000000.02,380.,0.692,0.308,455.6584193614,95.4347913604,3.6558551686,2.9382479299
8000000.02,380.,0.788,0.212,491.8373080927,60.1317318169,2.6998088416,1.2395672037
8000000.02,380.,0.884,0.116,522.5778117680,30.6053745490,2.5421394390,1.2632954440
8000000.02,380.,0.98,0.02,549.4543125413,5.0295644144,2.9979727282,0.2497447440
8000000.02,400.,0.02,0.98,15.5111002277,471.8061481568,0.2018952213,1.6403735314
8000000.02,400.,0.116,0.884,84.6117630620,406.2710556802,1.6936576159,2.4290839618
8000000.02,400.,0.212,0.788,151.6008594361,342.7922517191,1.4218595561,1.5462187514
8000000.02,400.,0.308,0.692,212.0089737623,284.7937317024,2.4716075555,3.4941738060
8000000.02,400.,0.404,0.596,270.4759169119,230.9809840406,3.5829058682,1.5319513047
8000000.02,400.,0.5,0.5,322.6368292483,181.1955249450,2.9319845893,0.8630104831
8000000.02,400.,0.596,0.404,374.1354133609,134.2198570368,6.8707811783,3.1936266691
8000000.02,400.,0.692,0.308,414.7776045296,95.5032585393,1.9233735634,1.5637549816
8000000.02,400.,0.788,0.212,452.0338130495,60.8934178171,4.1362287225,1.5263744145
8000000.02,400.,0.884,0.116,484.2764653317,31.3782444310,8.4918368517,0.9643453067
8000000.02,400.,0.98,0.02,513.8581405467,5.1170350998,2.1216445087,0.1621997206
8500000.015,200.,0.02,0.98,41.0318166727,862.0999830073,5.2745427123,7.3013862353
8500000.015,200.,0.116,0.884,148.8092576959,730.0032449992,15.3308793050,18.3309648006
8500000.015,200.,0.212,0.788,234.9843711347,623.0429633293,21.7494156294,32.6906176772
8500000.015,200.,0.308,0.692,315.3879679549,515.5397632988,23.2067445851,30.7903057973
8500000.015,200.,0.404,0.596,404.1874498246,402.2812285718,27.6344222650,43.3828522736
8500000.015,200.,0.5,0.5,475.7276812566,308.4986511674,36.6502682650,32.1737982016
8500000.015,200.,0.596,0.404,520.2851695777,254.5619715469,3.8812754978,17.3085372959
8500000.015,200.,0.692,0.308,558.3421305311,216.8441027886,41.7769486430,46.9581337075
8500000.015,200.,0.788,0.212,587.0248213100,162.3389546384,4.0832138332,16.3890188064
8500000.015,200.,0.884,0.116,631.5204052002,109.5809470509,10.5029616916,17.8520386525
8500000.015,200.,0.98,0.02,692.6186731243,20.9336808458,9.5296829503,6.5093100988
8500000.015,220.,0.02,0.98,34.8012516471,842.1864904056,5.9252783140,11.4978045718
8500000.015,220.,0.116,0.884,142.2490041464,702.7831314591,9.2510720981,13.0798785741
8500000.015,220.,0.212,0.788,227.7769668381,599.4617939712,6.9912704337,7.3558033941
8500000.015,220.,0.308,0.692,323.0608148734,477.8186212093,17.1700355940,21.9683505828
8500000.015,220.,0.404,0.596,401.9490530607,387.2797332366,13.1608449435,13.5717325745
8500000.015,220.,0.5,0.5,462.0364729233,305.6998620101,14.1036499717,17.6976168775
8500000.015,220.,0.596,0.404,503.1940659084,253.9635884065,17.3073008106,24.8075166854
8500000.015,220.,0.692,0.308,549.1932037274,198.3302320803,15.9745228254,25.2916088437
8500000.015,220.,0.788,0.212,584.5832852616,150.4287569794,17.4491198562,28.6941845438
8500000.015,220.,0.884,0.116,627.7705144385,88.7961118517,9.9188358712,8.1988357792
8500000.015,220.,0.98,0.02,673.7248927542,14.2153502764,9.0904976843,4.3651722147
8500000.015,240.,0.02,0.98,30.0636303696,817.4275582733,3.7128803268,5.3830194452
8500000.015,240.,0.116,0.884,130.3502136637,695.5820754540,10.3911289259,14.7641448842
8500000.015,240.,0.212,0.788,217.8036781926,585.2559909110,11.2639959696,18.8577620789
8500000.015,240.,0.308,0.692,312.2207236638,469.5185442320,14.2678043904,17.3365896520
8500000.015,240.,0.404,0.596,392.8416535199,371.0814716206,18.5748017942,17.3228513723
8500000.015,240.,0.5,0.5,451.1130461235,296.3205858999,12.3081975362,11.9633496630
8500000.015,240.,0.596,0.404,503.4874268605,231.9701665636,21.3481329125,20.8522828547
8500000.015,240.,0.692,0.308,538.4325132067,191.4176838559,23.5271737658,30.8982162965
8500000.015,240.,0.788,0.212,576.8818400418,135.2435004641,23.0687745426,25.7167642163
8500000.015,240.,0.884,0.116,621.3810075030,72.4139981297,9.8989324408,11.3253200483
8500000.015,240.,0.98,0.02,662.2507202916,13.3159115855,6.9804837126,1.6960764302
8500000.015,260.,0.02,0.98,26.8082723938,789.6307019495,2.1587860442,4.1613417505
8500000.015,260.,0.116,0.884,125.5257434912,670.5277251750,4.8639836806,6.8399357269
8500000.015,260.,0.212,0.788,217.9534855099,558.4091280610,10.2416069293,14.7174526572
8500000.015,260.,0.308,0.692,294.8468692230,462.8983226746,5.0280509750,4.6133413930
8500000.015,260.,0.404,0.596,362.3563563064,380.2552552680,17.3112836970,18.6557676556
8500000.015,260.,0.5,0.5,435.7587798227,293.7032847760,15.0162071666,14.2651334134
8500000.015,260.,0.596,0.404,488.7981588952,227.9224196770,7.4356696339,13.3437915246
8500000.015,260.,0.692,0.308,531.9705619259,170.3904402914,17.0066579159,16.4769158266
8500000.015,260.,0.788,0.212,574.9667375870,110.8254494126,9.3712688099,12.7082946455
8500000.015,260.,0.884,0.116,612.4986702687,62.5714547197,8.4941268333,8.2473263604
8500000.015,260.,0.98,0.02,652.1704163814,11.7546234980,7.8728213861,1.8661295810
8500000.015,280.,0.02,0.98,25.0010986628,759.7901048802,2.2067041938,2.9587951796
8500000.015,280.,0.116,0.884,121.0961687800,645.8346233714,2.8582780574,5.8494571437
8500000.015,280.,0.212,0.788,204.8104932600,547.4226462998,9.2443653313,9.1939160989
8500000.015,280.,0.308,0.692,282.0673634892,454.2416344412,11.2418069389,12.9507804391
8500000.015,280.,0.404,0.596,352.1324284953,369.2971423778,15.6612525576,20.5297189084
8500000.015,280.,0.5,0.5,420.4814548974,288.0403307619,11.3991564548,19.6892695973
8500000.015,280.,0.596,0.404,472.6486209164,224.1467229888,9.2867153432,7.8785796328
8500000.015,280.,0.692,0.308,524.6106802003,157.9225033552,7.3990665929,9.1935877635
8500000.015,280.,0.788,0.212,564.4900626275,104.7752421247,12.7360764511,9.9578216630
8500000.015,280.,0.884,0.116,603.1045850551,56.7218298976,3.7233898113,5.6212726321
8500000.015,280.,0.98,0.02,636.7033027299,10.0793143715,4.3123618361,0.6393620012
8500000.015,300.,0.02,0.98,23.9548364888,727.5697050555,1.0089386797,2.1534338754
8500000.015,300.,0.116,0.884,120.4615956642,614.7743467025,2.9996501081,7.9947552139
8500000.015,300.,0.212,0.788,201.8557336441,518.8353714014,7.3452926862,6.9322526470
8500000.015,300.,0.308,0.692,279.0363651589,431.3045839353,2.4230488600,5.0399184141
8500000.015,300.,0.404,0.596,346.7492725911,349.0472240628,8.4159278768,9.6234697694
8500000.015,300.,0.5,0.5,403.8269144845,282.1694292866,11.3278745841,11.9723252099
8500000.015,300.,0.596,0.404,460.6912987756,213.5564961624,8.2585120787,9.3306283161
8500000.015,300.,0.692,0.308,512.9949215536,151.8696592171,4.5082617743,6.4646436749
8500000.015,300.,0.788,0.212,553.8846601796,99.4967226825,5.2391487919,5.3602596387
8500000.015,300.,0.884,0.116,589.3462725998,53.8132932170,5.5430398746,5.6540699317
8500000.015,300.,0.98,0.02,625.8242841030,9.2531619306,2.6033285806,0.4450114510
8500000.015,320.,0.02,0.98,28.5369588951,679.7166934425,1.1093452843,2.5152426049
8500000.015,320.,0.116,0.884,141.1998610624,554.2841851121,1.9535596690,1.7337784464
8500000.015,320.,0.212,0.788,211.7663449317,474.9619122737,5.0535188606,4.6759902299
8500000.015,320.,0.308,0.692,279.0641905331,397.2790328439,8.6084390365,9.2212762682
8500000.015,320.,0.404,0.596,338.1415352612,329.1710110673,2.6446517688,5.9592553819
8500000.015,320.,0.5,0.5,393.5538706721,266.2213047348,10.2319755175,8.7358141622
8500000.015,320.,0.596,0.404,452.3807870331,198.5412710211,3.7392329938,3.3926589414
8500000.015,320.,0.692,0.308,498.9668575545,143.8816398203,5.5945717688,3.7432495729
8500000.015,320.,0.788,0.212,539.0833177907,94.4115116366,9.5844338566,7.3717751381
8500000.015,320.,0.884,0.116,575.8093686139,50.7870984626,5.3644349705,3.1149895683
8500000.015,320.,0.98,0.02,610.4557537847,8.5274825744,3.1464690759,0.2557581603
8500000.015,340.,0.02,0.98,25.4054800471,634.3516863684,0.5886845407,2.1741236781
8500000.015,340.,0.116,0.884,133.1344374638,518.1522453516,1.6115054904,1.1227498257
8500000.015,340.,0.212,0.788,224.0785811251,419.3834751721,5.1979840451,3.4285655648
8500000.015,340.,0.308,0.692,306.4322026500,330.4506108142,5.3235934179,5.2452920266
8500000.015,340.,0.404,0.596,373.5385731389,257.6131709151,9.8860227656,8.2343385900
8500000.015,340.,0.5,0.5,423.3915955421,202.6842172920,6.6535499676,7.6319694380
8500000.015,340.,0.596,0.404,444.1515731640,180.1082334098,7.1258400727,6.1071823065
8500000.015,340.,0.692,0.308,487.3038800911,131.3128660960,5.3852919303,6.1013947517
8500000.015,340.,0.788,0.212,524.2860508354,90.0483429123,5.8815826761,2.4448350953
8500000.015,340.,0.884,0.116,561.9429869025,47.1113293039,2.4450986310,1.3796496242
8500000.015,340.,0.98,0.02,593.3933186827,8.1545955878,2.8559434382,0.8628103943
8500000.015,360.,0.02,0.98,21.6952193638,585.6260591957,0.6589177621,1.9453578488
8500000.015,360.,0.116,0.884,116.9780836737,486.6758919086,3.0888306707,3.7866807147
8500000.015,360.,0.212,0.788,201.0594782408,398.8751455390,3.8476470777,5.4549403428
8500000.015,360.,0.308,0.692,280.1450938926,316.7549928020,5.3220719285,5.5249926625
8500000.015,360.,0.404,0.596,345.4192759202,248.7007082136,2.5980098839,3.4283821034
8500000.015,360.,0.5,0.5,401.5533846724,189.1531751016,6.1048930521,5.6856984335
8500000.015,360.,0.596,0.404,450.6843526699,138.1352158590,3.6404990599,3.8622977745
8500000.015,360.,0.692,0.308,491.0006496840,97.3586008854,8.5584166985,3.1874680499
8500000.015,360.,0.788,0.212,523.9233372462,61.8304998175,4.0067303710,3.0085834072
8500000.015,360.,0.884,0.116,544.8482996623,40.6154943346,4.8159203720,2.4957757719
8500000.015,360.,0.98,0.02,575.5899275951,7.3438096186,1.2005982285,0.3147719617
8500000.015,380.,0.02,0.98,18.5031008746,532.3186775108,0.3267297620,1.8507733937
8500000.015,380.,0.116,0.884,101.0929570153,450.8226399350,2.9336139270,3.5537871692
8500000.015,380.,0.212,0.788,176.2410011622,375.0959396394,3.7312951042,4.7505192415
8500000.015,380.,0.308,0.692,245.2646523550,305.7249575498,3.1790745705,1.7152285712
8500000.015,380.,0.404,0.596,310.4760164925,242.0853057273,4.9022421673,3.7644377624
8500000.015,380.,0.5,0.5,367.5377079820,185.3699315664,8.8220970249,5.3114721497
8500000.015,380.,0.596,0.404,414.8433033297,138.8009750679,5.6116648704,3.5327540090
8500000.015,380.,0.692,0.308,458.5436155419,94.8369537752,2.5305698456,1.1265358293
8500000.015,380.,0.788,0.212,494.1776609624,60.7389347665,5.1131946316,2.9532178422
8500000.015,380.,0.884,0.116,523.9988030337,31.3234161323,4.5739835376,1.0460780553
8500000.015,380.,0.98,0.02,551.9356894663,5.0769367918,2.9968870613,0.1674195871
8500000.015,400.,0.02,0.98,15.4994360557,477.6031269010,0.2707718768,1.3997306688
8500000.015,400.,0.116,0.884,85.8380469748,410.3264403398,1.6332140535,2.6946187923
8500000.015,400.,0.212,0.788,153.1049754937,346.9999372084,1.1935473993,1.3522751206
8500000.015,400.,0.308,0.692,214.5086901384,288.7893780664,3.3053940379,2.3314827161
8500000.015,400.,0.404,0.596,272.4896729659,232.8319619450,4.4989977900,1.4787659956
8500000.015,400.,0.5,0.5,325.1954988792,183.0878741196,4.5670049512,3.7995035456
8500000.015,400.,0.596,0.404,374.7507335663,137.0927507770,5.3300868495,2.2279531690
8500000.015,400.,0.692,0.308,418.5135123381,95.8170437114,4.8211757640,1.5422164467
8500000.015,400.,0.788,0.212,454.6052711100,62.1064598283,3.4173557629,1.2743366054
8500000.015,400.,0.884,0.116,489.9505228746,31.4497121636,3.4048252503,0.7691070024
8500000.015,400.,0.98,0.02,517.2630950416,5.2111433737,4.1127975213,0.2416990882
9000000.01,200.,0.02,0.98,42.5418350824,856.0172242584,9.7387227661,13.8374619513
9000000.01,200.,0.116,0.884,149.2357026344,729.3147543231,9.6646618721,15.8710598342
9000000.01,200.,0.212,0.788,244.0133537119,616.8097222681,24.7063701162,33.2657818194
9000000.01,200.,0.308,0.692,351.2870570907,471.6675771332,34.1408931548,41.6367746400
9000000.01,200.,0.404,0.596,400.5527954609,412.4140073540,27.9008490022,26.2348345714
9000000.01,200.,0.5,0.5,476.0883571290,315.8048174765,10.5327465665,11.4531853965
9000000.01,200.,0.596,0.404,511.2315236007,257.9790566098,25.9495970863,33.6154698088
9000000.01,200.,0.692,0.308,560.8319393876,207.1313105929,13.2907270079,19.2065298311
9000000.01,200.,0.788,0.212,608.7120303387,150.1359756830,10.3920112251,23.5306674351
9000000.01,200.,0.884,0.116,634.0762641873,108.2283338315,15.2389045757,23.0074005366
9000000.01,200.,0.98,0.02,692.9836352285,19.6087090905,7.6221411839,5.5823757086
9000000.01,220.,0.02,0.98,33.0694031714,840.4188915226,1.8741594921,10.2508701864
9000000.01,220.,0.116,0.884,143.6282573508,707.5983836015,14.0367087970,25.1956473223
9000000.01,220.,0.212,0.788,237.8403366191,585.4257495074,11.9286685420,13.9952996204
9000000.01,220.,0.308,0.692,316.8222395127,486.7064430004,13.3730657681,25.0510367213
9000000.01,220.,0.404,0.596,400.3601258249,380.9786614776,20.7622439931,30.2667465673
9000000.01,220.,0.5,0.5,449.9020099536,318.5741466524,25.9005303680,36.0746309044
9000000.01,220.,0.596,0.404,495.5868475239,264.3342292606,15.0357398684,22.5268382245
9000000.01,220.,0.692,0.308,548.8923243031,195.1776503688,12.0766837428,15.5980432767
9000000.01,220.,0.788,0.212,587.5747237797,146.6081429122,20.9031386748,22.2471333139
9000000.01,220.,0.884,0.116,634.0359314480,82.0575957395,12.8578509673,20.3060086152
9000000.01,220.,0.98,0.02,679.1201344270,15.9118451303,10.0072397647,6.3254189630
9000000.01,240.,0.02,0.98,30.0937042588,818.8540942237,4.6582222145,13.5172588838
9000000.01,240.,0.116,0.884,129.5986474976,695.6262654261,13.9368737062,16.6428498737
9000000.01,240.,0.212,0.788,218.9540044552,583.5358553313,11.6944567200,14.8040945976
9000000.01,240.,0.308,0.692,314.4187174224,464.1493716989,15.0117172485,16.1915614659
9000000.01,240.,0.404,0.596,381.5481351909,383.9809427286,32.6441337399,42.8278701254
9000000.01,240.,0.5,0.5,450.9923289700,297.5133514425,10.4361610206,6.8917935708
9000000.01,240.,0.596,0.404,496.4005289191,243.1143137808,6.8634392137,7.5938780357
9000000.01,240.,0.692,0.308,538.7631151898,186.8552965537,13.1515591785,16.0931579576
9000000.01,240.,0.788,0.212,581.5426604760,127.8165846017,8.0719270671,10.7417705480
9000000.01,240.,0.884,0.116,621.9675888750,72.4043599876,11.8600410676,10.2718213113
9000000.01,240.,0.98,0.02,662.2592224892,11.0670420807,2.0761068955,2.3536200659
9000000.01,260.,0.02,0.98,27.2445545857,791.8041029836,1.3949144597,4.3575716644
9000000.01,260.,0.116,0.884,126.9339463273,670.3259606729,9.1861562478,9.9605708663
9000000.01,260.,0.212,0.788,208.1617644573,570.2964124012,11.3823277828,15.1008687202
9000000.01,260.,0.308,0.692,294.2132798326,467.6865698340,13.9612839798,18.0157239193
9000000.01,260.,0.404,0.596,364.5053745959,380.0884062994,15.1872804345,17.1520075673
9000000.01,260.,0.5,0.5,436.7779192836,289.2591920287,14.5601328112,15.7177625027
9000000.01,260.,0.596,0.404,489.2162421682,230.4330647572,9.7855620585,6.4047147634
9000000.01,260.,0.692,0.308,532.5562298386,170.0824743749,8.5089075199,6.6193212559
9000000.01,260.,0.788,0.212,574.5151373860,114.1628834148,9.7116221869,8.3367282893
9000000.01,260.,0.884,0.116,612.9049488376,64.5880995564,9.2324598053,7.6950779319
9000000.01,260.,0.98,0.02,650.0907507289,11.9718453978,9.4407380961,2.6137630176
9000000.01,280.,0.02,0.98,24.2972431761,763.8279408472,2.3895725343,7.2033659826
9000000.01,280.,0.116,0.884,120.6326936088,647.0572125989,6.4899701440,7.1616283070
9000000.01,280.,0.212,0.788,203.7943752413,547.8612726893,2.8446981930,6.0076795230
9000000.01,280.,0.308,0.692,285.2615196952,449.3391843909,14.3876098595,17.4051908773
9000000.01,280.,0.404,0.596,360.8669258630,360.4585114815,7.8780388128,9.0342190741
9000000.01,280.,0.5,0.5,421.8078679974,286.7752791539,12.1757694798,13.5294528953
9000000.01,280.,0.596,0.404,472.5475782699,222.6491739352,10.9873570519,10.0073738076
9000000.01,280.,0.692,0.308,524.7798809602,160.2688453910,9.5308100548,9.8651047448
9000000.01,280.,0.788,0.212,567.6852728249,105.5660244028,5.6673671435,5.2275666172
9000000.01,280.,0.884,0.116,601.1832289177,58.4045949453,4.5454340230,5.3260720633
9000000.01,280.,0.98,0.02,638.0458770321,9.6892423958,4.4053744650,0.6757040399
9000000.01,300.,0.02,0.98,23.9355133123,728.3262992070,1.0381815515,4.3965156582
9000000.01,300.,0.116,0.884,119.8355247461,616.4526563827,3.7560113443,6.1148972926
9000000.01,300.,0.212,0.788,202.7574584580,518.9835805670,3.4406020726,5.4296717577
9000000.01,300.,0.308,0.692,278.3883009527,430.6665571163,9.7088573373,10.3847223832
9000000.01,300.,0.404,0.596,344.9650056076,351.3918385072,17.9692233468,18.4931037863
9000000.01,300.,0.5,0.5,407.4110475249,277.3419021520,18.0452116703,19.9734870682
9000000.01,300.,0.596,0.404,465.6026881092,210.5144803069,14.2085209636,14.6170751806
9000000.01,300.,0.692,0.308,513.9960728938,150.3904771888,7.2871978461,9.9271557011
9000000.01,300.,0.788,0.212,552.9582016998,100.1547531926,4.7491141027,6.4650953805
9000000.01,300.,0.884,0.116,591.6920359589,53.5176932186,8.5212460876,5.0638738602
9000000.01,300.,0.98,0.02,624.5956111430,9.3246296632,4.9773713605,1.2887489648
9000000.01,320.,0.02,0.98,27.7327634229,682.2945327394,1.1036667452,1.6211653466
9000000.01,320.,0.116,0.884,133.4169774371,564.7587542338,2.1781370284,3.6880068925
9000000.01,320.,0.212,0.788,204.7681228039,482.7902658454,4.5024842352,5.2178612309
9000000.01,320.,0.308,0.692,273.5423996208,405.6754003159,4.6938500640,5.0693234758
9000000.01,320.,0.404,0.596,336.8024742639,332.5447244909,5.4740452368,6.2935570491
9000000.01,320.,0.5,0.5,395.1443437620,264.1952036077,2.9916943447,5.9124491095
9000000.01,320.,0.596,0.404,454.4189956887,198.3093191306,9.3162816881,8.4180420257
9000000.01,320.,0.692,0.308,498.3676985513,144.4208302204,8.6436671630,9.2174416830
9000000.01,320.,0.788,0.212,539.6034977017,95.8395024009,6.3924751774,5.4090001850
9000000.01,320.,0.884,0.116,577.1641692168,49.9390328874,4.7443917696,1.6504307621
9000000.01,320.,0.98,0.02,609.9274230066,8.7377031823,3.5782502597,0.6080836574
9000000.01,340.,0.02,0.98,25.3727360462,637.2724071153,0.8192289183,2.0498899857
9000000.01,340.,0.116,0.884,131.6643301969,522.7912831609,2.6654952693,2.8433061713
9000000.01,340.,0.212,0.788,225.2796395092,421.1528016467,6.6784427940,7.9768068132
9000000.01,340.,0.308,0.692,301.9229461856,337.7255895504,4.0186070964,5.3622396106
9000000.01,340.,0.404,0.596,365.7128271948,268.0382763644,2.8838584641,5.0681824805
9000000.01,340.,0.5,0.5,403.6102841096,226.2219240849,5.1675590394,5.2994794553
9000000.01,340.,0.596,0.404,446.9341808439,178.4773870330,3.6721686064,2.0544664387
9000000.01,340.,0.692,0.308,485.0771474991,134.5097287055,5.9063410933,4.6692365226
9000000.01,340.,0.788,0.212,527.2158659870,88.8432114516,6.1101307527,4.4255888322
9000000.01,340.,0.884,0.116,561.1513690615,47.4139305942,2.4404477208,1.3180160009
9000000.01,340.,0.98,0.02,594.3754981769,8.0154790090,3.9646192290,0.3803077683
9000000.01,360.,0.02,0.98,21.5748535408,589.9404916545,0.6225801361,2.7189043321
9000000.01,360.,0.116,0.884,116.8450699534,490.3489332912,1.6247565133,4.3520032839
9000000.01,360.,0.212,0.788,204.1987566255,399.9378870896,3.8158269104,3.4294805257
9000000.01,360.,0.308,0.692,277.7060171575,322.2751022767,3.9948825890,4.5502274149
9000000.01,360.,0.404,0.596,347.3215899455,249.5760515494,3.4811120648,3.7462282754
9000000.01,360.,0.5,0.5,403.6224401442,191.3852233208,3.7701258462,4.4482812959
9000000.01,360.,0.596,0.404,449.7154534679,142.1168596392,4.0360257457,2.7747747392
