Pressure(Pa),Temperature(K),Xe_mole_frac,Kr_mole_frac,Xe_uptake,Kr_uptake,Xe_Error,Kr_Error
15000000.025,320.,0.308,0.692,724.8781029595,580.9449633423,3.0029926694,2.1403284669
15000000.025,320.,0.404,0.596,853.7052304303,480.9578809209,1.3863675505,0.8700526227
15000000.025,320.,0.5,0.5,963.4772739596,392.3665888957,2.0999625858,0.9633338884
15000000.025,320.,0.596,0.404,1060.1441787597,312.9349557607,2.4073517121,1.0327338492
15000000.025,320.,0.692,0.308,1147.9451651429,237.7556558774,1.3821798672,1.4768593598
15000000.025,320.,0.788,0.212,1232.3524853020,164.7173981841,1.2902532669,1.2346876037
15000000.025,320.,0.884,0.116,1312.1769533133,90.9764735661,2.1866109070,0.5615787523
15000000.025,320.,0.98,0.02,1391.5673029378,15.8931808159,2.2634320950,0.1110719833
15000000.025,340.,0.02,0.98,69.7261688914,973.3305666377,0.4069775729,1.2110896810
15000000.025,340.,0.116,0.884,338.9863347133,784.6369801679,1.1205655160,1.5296736474
15000000.025,340.,0.212,0.788,536.9358537967,643.7756920839,0.9826440377,1.2430736900
15000000.025,340.,0.308,0.692,693.5375500679,528.5053789260,0.9486930123,1.2872365787
15000000.025,340.,0.404,0.596,821.1285796971,432.6542747911,1.4570200057,1.8205666679
15000000.025,340.,0.5,0.5,930.2493913812,349.1591882386,1.1643011863,1.7520571846
15000000.025,340.,0.596,0.404,1024.5298660118,275.1223974828,1.2095633703,0.9140441118
15000000.025,340.,0.692,0.308,1110.0803012805,205.4436274846,1.8976582814,1.7226029888
15000000.025,340.,0.788,0.212,1188.4878882745,140.0477038276,2.4976967559,0.9978618067
15000000.025,340.,0.884,0.116,1263.3486195184,76.6965381507,1.6367896587,0.3291930004
15000000.025,340.,0.98,0.02,1335.9556794220,13.2577642331,1.9069292412,0.0923563755
15000000.025,360.,0.02,0.98,63.5375128308,891.7667404551,0.3088807235,1.6105524121
15000000.025,360.,0.116,0.884,314.9655876040,722.3904160401,1.4957776596,1.9724244334
15000000.025,360.,0.212,0.788,504.4782328986,591.3185825561,1.4507982049,2.5711343908
15000000.025,360.,0.308,0.692,655.1752950638,486.0957171922,1.0616907091,1.6289671696
15000000.025,360.,0.404,0.596,781.2934152713,395.8536878035,1.0239950685,0.8808106117
15000000.025,360.,0.5,0.5,888.5163698978,317.6709439941,1.2847088429,0.9284673526
15000000.025,360.,0.596,0.404,981.8805834082,246.8328670837,1.6997679516,1.2513233598
15000000.025,360.,0.692,0.308,1065.6219116970,183.7921833491,1.1063818915,1.2111884158
15000000.025,360.,0.788,0.212,1142.4054889383,123.7244824030,1.5802857620,0.6388253537
15000000.025,360.,0.884,0.116,1213.6368819388,67.0210660452,1.1031592356,0.1350443911
15000000.025,360.,0.98,0.02,1281.8122442904,11.4858750112,0.7555334940,0.0401968907
15000000.025,380.,0.02,0.98,57.6928684594,816.7506561615,0.3942934692,1.6802850473
15000000.025,380.,0.116,0.884,289.6481560055,666.2104151939,0.4763195540,1.4976211965
15000000.025,380.,0.212,0.788,469.8058485205,547.1157659512,2.1569641558,1.5189047133
15000000.025,380.,0.308,0.692,616.3906157369,448.7173729933,1.1848441106,1.5295076182
15000000.025,380.,0.404,0.596,738.1948744021,365.5247158367,0.9415969014,1.3079066813
15000000.025,380.,0.5,0.5,842.6949571093,292.3629511317,1.7677445884,1.1895033156
15000000.025,380.,0.596,0.404,934.9527927785,226.9894533833,1.6694638492,1.0506547255
15000000.025,380.,0.692,0.308,1017.3596140138,167.7555459873,1.9502917973,0.5525898297
15000000.025,380.,0.788,0.212,1092.1658091354,112.4231059479,1.4214565125,0.7928067037
15000000.025,380.,0.884,0.116,1160.9926203913,60.2945229931,1.1923219797,0.4082740152
15000000.025,380.,0.98,0.02,1227.8647050810,10.2576625466,1.0256846564,0.0568367950
15000000.025,400.,0.02,0.98,51.8642050711,747.7790209524,0.1132590453,1.1466245979
15000000.025,400.,0.116,0.884,264.7408577531,615.1791085687,1.0340303773,0.7018209079
15000000.025,400.,0.212,0.788,433.5504785773,508.4651887010,1.7214317336,2.2820639701
15000000.025,400.,0.308,0.692,573.5011300034,418.3321197887,1.4161164482,1.6497085843
15000000.025,400.,0.404,0.596,691.8597639000,340.2059689286,1.3462787851,1.2450858769
15000000.025,400.,0.5,0.5,795.4274959743,272.3952857756,2.3479071279,0.5419343224
15000000.025,400.,0.596,0.404,884.7387530929,211.0258950442,2.4839569787,0.9235274841
15000000.025,400.,0.692,0.308,966.4110188853,155.3427796000,1.1113034176,0.7592419261
15000000.025,400.,0.788,0.212,1040.8853847650,103.8420528169,1.4113022000,0.3367688328
15000000.025,400.,0.884,0.116,1108.5446617519,55.4308023258,0.7958270859,0.1644910676
15000000.025,400.,0.98,0.02,1172.3810922245,9.3973735215,2.0452792486,0.0369781172
16000000.02,200.,0.02,0.98,88.6116210734,1514.5813946770,5.5438457389,5.7573876297
16000000.02,200.,0.116,0.884,399.1944851060,1283.0593274777,5.5133242235,4.5670516900
16000000.02,200.,0.212,0.788,606.2346331363,1130.3789794546,4.5309669280,4.4140881125
16000000.02,200.,0.308,0.692,771.0878617774,1005.8415189009,4.2785464353,4.9647506380
16000000.02,200.,0.404,0.596,923.7732404190,893.1227199882,6.3177389498,4.5426034335
16000000.02,200.,0.5,0.5,1066.5470451118,786.0069347653,5.5659110268,5.3127118094
16000000.02,200.,0.596,0.404,1201.5828252214,680.5543207301,1.8258781559,6.9151984224
16000000.02,200.,0.692,0.308,1351.6846296810,563.0514953829,3.8808779968,5.7764505994
16000000.02,200.,0.788,0.212,1511.9954605816,432.6603877994,8.2407734430,7.4472706674
16000000.02,200.,0.884,0.116,1701.5153230944,272.2903429137,8.9618308965,6.5033228995
16000000.02,200.,0.98,0.02,1941.5515344845,59.0757138245,10.8353791749,0.7325933136
16000000.02,220.,0.02,0.98,83.3711067021,1465.0124304656,3.3352633493,4.1432557362
16000000.02,220.,0.116,0.884,385.6137154194,1242.2363290828,7.0565166849,6.0495560546
16000000.02,220.,0.212,0.788,590.7474596863,1090.6143627247,4.1359610720,4.7778835366
16000000.02,220.,0.308,0.692,756.1829767462,965.5923640067,5.2443683562,4.2715280336
16000000.02,220.,0.404,0.596,902.6799977836,854.9369738103,4.1371992204,3.2074030323
16000000.02,220.,0.5,0.5,1041.1722556215,747.9168493744,6.7272060028,3.9348326163
16000000.02,220.,0.596,0.404,1178.3728213318,637.3635273675,3.2527219665,4.5059158991
16000000.02,220.,0.692,0.308,1318.3562215637,520.2923011864,4.1031607668,4.5293075272
16000000.02,220.,0.788,0.212,1472.7022115645,390.2367336841,3.7012900492,5.8930065097
16000000.02,220.,0.884,0.116,1646.6725232417,238.8195617623,7.6328786806,4.9127194186
16000000.02,220.,0.98,0.02,1851.3856339242,48.9069583163,6.3730756138,0.7536261360
16000000.02,240.,0.02,0.98,82.2899348597,1404.8737632080,1.4541400963,2.6164776784
16000000.02,240.,0.116,0.884,379.5272399741,1185.5905447126,4.2131751467,3.2723802424
16000000.02,240.,0.212,0.788,586.9713622958,1031.1817739006,6.7065400018,6.7830470850
16000000.02,240.,0.308,0.692,746.3700019360,908.5942764051,4.7689447171,3.2420772198
16000000.02,240.,0.404,0.596,888.2384798655,796.7594739066,7.0434618283,4.7723352427
16000000.02,240.,0.5,0.5,1021.7387289761,688.1635267640,5.7317163014,2.3457751998
16000000.02,240.,0.596,0.404,1154.1866208523,578.6937138301,3.5904095413,3.6953094867
16000000.02,240.,0.692,0.308,1287.1881764661,463.4795953235,3.2177689981,4.2825315269
16000000.02,240.,0.788,0.212,1424.6631592617,341.8779199894,3.5484253769,2.2199420556
16000000.02,240.,0.884,0.116,1576.4916967373,201.8639502698,6.1997065583,2.3091698341
16000000.02,240.,0.98,0.02,1738.6247124341,39.2632115117,11.9098025201,0.5285502005
16000000.02,260.,0.02,0.98,83.0959570420,1331.7073574655,0.7747974960,2.6837374221
16000000.02,260.,0.116,0.884,380.5161616593,1110.9595626240,3.1453162705,1.6248993465
16000000.02,260.,0.212,0.788,586.6165519117,955.2980060930,2.5662662367,1.2996396122
16000000.02,260.,0.308,0.692,745.9597057956,830.2332163170,4.5108139300,2.4719677706
16000000.02,260.,0.404,0.596,882.3293960460,719.6953067106,3.3439231140,3.6431610585
16000000.02,260.,0.5,0.5,1007.0918187962,615.6191758964,2.9509509050,4.3899021537
16000000.02,260.,0.596,0.404,1129.4314268296,510.4146495574,3.5154233652,4.9976261386
16000000.02,260.,0.692,0.308,1251.0797555968,402.8784001949,5.2207214097,1.6283569734
16000000.02,260.,0.788,0.212,1369.8565540295,290.1833606232,4.3474269960,1.8344507486
16000000.02,260.,0.884,0.116,1500.6667614238,168.5531636895,5.1271496939,1.2269228845
16000000.02,260.,0.98,0.02,1626.5788653243,31.2622014761,8.3415486307,0.6826875572
16000000.02,280.,0.02,0.98,81.6895491307,1248.9081667718,0.8625568331,3.2786117691
16000000.02,280.,0.116,0.884,381.3880341744,1026.0780527180,3.4448485243,3.2538815868
16000000.02,280.,0.212,0.788,586.2522723204,869.2870616241,2.1276063540,4.2077830578
16000000.02,280.,0.308,0.692,745.0238822156,745.1031338302,1.1947263230,3.2212335534
16000000.02,280.,0.404,0.596,877.0293531909,635.4857081975,1.5356172703,2.1884306844
16000000.02,280.,0.5,0.5,995.6878814956,537.3168387860,1.8191529064,2.4267985525
16000000.02,280.,0.596,0.404,1104.9564562256,439.6088867361,2.0353132548,1.1008806256
16000000.02,280.,0.692,0.308,1213.0979782263,342.6287636536,1.7735330602,2.0899383174
16000000.02,280.,0.788,0.212,1317.7493783238,244.0457336011,2.4497018376,2.5109726053
16000000.02,280.,0.884,0.116,1424.1960750099,137.5909152349,4.3536105520,0.9365117468
16000000.02,280.,0.98,0.02,1528.3298431958,24.6136555610,3.6557138037,0.1567003248
16000000.02,300.,0.02,0.98,78.6786396617,1161.3685372975,1.1708945592,1.9108192496
16000000.02,300.,0.116,0.884,371.5028057852,943.6177789796,1.8048519931,2.7797688786
16000000.02,300.,0.212,0.788,578.2985180314,787.3046935226,1.7846370207,2.6342549809
16000000.02,300.,0.308,0.692,737.4959980641,662.5905964686,2.6556057408,4.9799601651
16000000.02,300.,0.404,0.596,868.0228075490,558.3337249532,2.3822927767,1.2385963011
16000000.02,300.,0.5,0.5,980.1769671963,464.0981521029,2.6778382505,3.0985938872
16000000.02,300.,0.596,0.404,1083.3016000597,375.8550244734,0.9593590792,1.4876569100
16000000.02,300.,0.692,0.308,1180.4512716384,290.3808298400,1.7429962416,1.6981289033
16000000.02,300.,0.788,0.212,1274.7236336816,202.4424348079,2.3497242398,0.9158318992
16000000.02,300.,0.884,0.116,1365.8598702336,113.4271459130,2.7788800281,0.6674901230
16000000.02,300.,0.98,0.02,1456.0188791645,19.7345051759,2.2461402822,0.0730586330
16000000.02,320.,0.02,0.98,73.9725250245,1073.5758500608,0.6233858080,2.4703062178
16000000.02,320.,0.116,0.884,356.8614577472,868.0293058389,2.1216510998,1.4924053845
16000000.02,320.,0.212,0.788,560.3379822049,716.5005238932,2.6170029202,2.9403862369
16000000.02,320.,0.308,0.692,716.4637490620,597.3626852945,1.3887308119,2.3309472303
16000000.02,320.,0.404,0.596,847.6859076730,494.3906711449,0.7294802211,1.2318466644
16000000.02,320.,0.5,0.5,957.8115677607,404.8097817860,2.1298699110,1.5320279262
16000000.02,320.,0.596,0.404,1056.6603515730,322.3031496250,0.8818099803,1.9652336578
16000000.02,320.,0.692,0.308,1146.3945756624,245.6638971158,2.2411132272,1.2100366785
16000000.02,320.,0.788,0.212,1231.5671108754,170.1130544765,2.3963337989,0.6445035743
16000000.02,320.,0.884,0.116,1315.6189423404,93.8936946359,2.1802648245,0.4496276961
16000000.02,320.,0.98,0.02,1396.8386939794,16.4275581809,3.1688126837,0.1373781361
16000000.02,340.,0.02,0.98,68.8991733645,988.7883731152,0.6681823930,2.5902888195
16000000.02,340.,0.116,0.884,336.4050667853,799.4051250160,1.9216279140,2.9203826020
16000000.02,340.,0.212,0.788,533.5327183652,657.4869445553,2.6632876835,4.4977080771
16000000.02,340.,0.308,0.692,688.2882719316,543.3204190332,2.5484091424,2.5206461278
16000000.02,340.,0.404,0.596,817.2638136259,444.7141837934,1.4106916034,0.8915817619
16000000.02,340.,0.5,0.5,926.6074637046,359.9792302306,0.8808795808,1.3859390912
16000000.02,340.,0.596,0.404,1022.4005424568,283.7184820336,0.6223463765,0.9275564166
16000000.02,340.,0.692,0.308,1109.5051215504,212.9498128774,1.9924393308,1.3129195799
16000000.02,340.,0.788,0.212,1190.5813970625,145.5928950395,2.0551737150,0.6403639848
16000000.02,340.,0.884,0.116,1267.4690813194,79.9019711100,2.4660563588,0.5820181170
16000000.02,340.,0.98,0.02,1341.2614472134,13.7938906458,1.6210195480,0.0968704412
16000000.02,360.,0.02,0.98,62.9958958785,909.1929182850,0.4988563355,1.8634353121
16000000.02,360.,0.116,0.884,313.0603505338,738.7170143390,1.7956186894,2.9514185770
16000000.02,360.,0.212,0.788,502.8090477013,606.0631239189,1.4896555893,2.3426368980
16000000.02,360.,0.308,0.692,654.2605262255,498.7476874989,2.1819753042,2.3197849305
16000000.02,360.,0.404,0.596,780.2684346276,406.8272650123,1.1522170844,1.6761855781
16000000.02,360.,0.5,0.5,887.2492325915,327.5661553693,2.5727318976,1.7631321013
16000000.02,360.,0.596,0.404,982.3263144619,255.7510188532,1.8884497743,0.6855221157
16000000.02,360.,0.692,0.308,1066.7614724625,189.9542515620,1.2961100523,0.7841043655
16000000.02,360.,0.788,0.212,1145.5390911164,128.3922404589,1.2858138202,0.4535450157
16000000.02,360.,0.884,0.116,1217.8619391385,69.4993107775,2.1170076990,0.2094735215
16000000.02,360.,0.98,0.02,1288.2164943949,11.9717119733,2.1328337393,0.0934696246
16000000.02,380.,0.02,0.98,57.3558026644,835.2726556674,0.1392357535,0.9332808276
16000000.02,380.,0.116,0.884,289.7545150103,682.0703814208,0.4490032653,0.7976376933
16000000.02,380.,0.212,0.788,469.8108680144,561.0338389835,0.8629476615,1.7754519041
16000000.02,380.,0.308,0.692,615.2388182594,461.8846889479,1.4463579067,1.8193362161
16000000.02,380.,0.404,0.596,738.3710993348,375.8769828148,1.1540513484,1.0669952605
16000000.02,380.,0.5,0.5,844.1898980391,301.4573411034,1.9615514185,0.8046536259
16000000.02,380.,0.596,0.404,937.2006849178,234.9379919880,2.0030044085,0.7320530718
16000000.02,380.,0.692,0.308,1021.2335779682,173.3138463984,1.4234497100,0.4523599657
16000000.02,380.,0.788,0.212,1097.2536766290,116.6286305270,1.5612185680,0.6010765960
16000000.02,380.,0.884,0.116,1167.6866716514,62.5642673859,2.9139269481,0.1963910417
16000000.02,380.,0.98,0.02,1235.0895203337,10.6594066807,2.2585061786,0.0789283124
16000000.02,400.,0.02,0.98,51.9906420513,766.9273873418,0.0977074727,1.6117219984
16000000.02,400.,0.116,0.884,265.5537444324,631.2463282891,0.9740320743,1.0634312934
16000000.02,400.,0.212,0.788,434.7796847896,522.0957425360,0.9788394161,0.9571400964
16000000.02,400.,0.308,0.692,576.1676207972,429.4923082647,1.5277781814,1.6179930700
16000000.02,400.,0.404,0.596,694.9229575022,350.1026349572,1.4553653675,0.9923535447
16000000.02,400.,0.5,0.5,798.1424452331,280.5130317570,1.2930882851,0.7930608765
16000000.02,400.,0.596,0.404,889.2010559910,217.5688227227,1.8422462472,0.6725693550
16000000.02,400.,0.692,0.308,971.7699119143,160.5390444549,1.3116598463,1.0562863279
16000000.02,400.,0.788,0.212,1046.6136040116,107.3516295853,0.6843831837,0.2601379875
16000000.02,400.,0.884,0.116,1115.9342249325,57.4650313850,2.0349675007,0.3242399686
16000000.02,400.,0.98,0.02,1181.9824614535,9.7464384170,1.6650995814,0.0567530087
17000000.015,200.,0.02,0.98,87.2989013365,1515.6864811106,8.1049213880,8.7945785905
17000000.015,200.,0.116,0.884,397.6549385119,1287.1159578775,5.7019688196,5.7380293346
17000000.015,200.,0.212,0.788,604.1737103597,1134.0351645182,2.5794408011,2.2456369847
17000000.015,200.,0.308,0.692,771.8709570824,1007.7272001269,1.9467581273,2.9262752499
17000000.015,200.,0.404,0.596,923.8771575078,893.3932855450,2.4337668320,3.4204044967
17000000.015,200.,0.5,0.5,1063.1066568962,788.6576425275,5.8679669031,5.8594350144
17000000.015,200.,0.596,0.404,1203.5665563224,680.0658342206,3.2926167397,4.3604407624
17000000.015,200.,0.692,0.308,1349.8518361166,565.4442965375,5.0169112600,5.9593415765
17000000.015,200.,0.788,0.212,1511.8927373183,435.0555787420,3.4238408358,8.5760287418
17000000.015,200.,0.884,0.116,1703.6883569445,269.1499710653,5.3729077328,5.1250218606
17000000.015,200.,0.98,0.02,1942.9120886412,59.7238312418,10.8191818708,1.1915628854
17000000.015,220.,0.02,0.98,83.9323675114,1466.6818012482,5.3278827767,4.0431705205
17000000.015,220.,0.116,0.884,382.2953958677,1247.6952974384,7.3962250470,6.9434479418
17000000.015,220.,0.212,0.788,586.3584685308,1096.3613524794,7.2558401321,6.3806038186
17000000.015,220.,0.308,0.692,752.6806723957,969.6296682953,2.0086962298,4.2407215981
17000000.015,220.,0.404,0.596,902.5975966873,856.5338543586,5.9558440085,3.9031037313
17000000.015,220.,0.5,0.5,1038.8926999723,750.8868362693,2.6884390903,5.9535989851
17000000.015,220.,0.596,0.404,1178.4522107318,639.1373388101,5.3132162494,4.8588499182
17000000.015,220.,0.692,0.308,1319.5392213002,523.2798131929,4.7157640630,9.0004540049
17000000.015,220.,0.788,0.212,1475.1607596511,388.7408476524,5.4852125970,3.1474269331
17000000.015,220.,0.884,0.116,1650.9332324140,237.2589782831,7.2928284267,4.3177614834
17000000.015,220.,0.98,0.02,1852.9482701900,48.9348045411,11.2112393902,1.4966288707
17000000.015,240.,0.02,0.98,81.0943185576,1409.2837531947,2.4937125177,3.7204241455
17000000.015,240.,0.116,0.884,376.7228623276,1191.6530903797,4.9359989136,4.0090667727
17000000.015,240.,0.212,0.788,580.7679190776,1039.1567387110,4.6945386363,4.3422812691
17000000.015,240.,0.308,0.692,741.6393596100,915.5539623201,5.6059644771,4.4384283911
17000000.015,240.,0.404,0.596,885.9299739463,801.1060652436,5.7835172511,4.4971715510
17000000.015,240.,0.5,0.5,1023.1537921228,693.4428800432,4.9851954798,4.0310926351
17000000.015,240.,0.596,0.404,1152.8895293773,583.1393255110,4.9254929792,2.4665908548
17000000.015,240.,0.692,0.308,1287.3140979307,469.0851892915,2.2414127386,2.7240474460
17000000.015,240.,0.788,0.212,1427.1320176600,342.5293796463,6.2344394828,3.2444756711
17000000.015,240.,0.884,0.116,1578.7166891318,203.8025531767,4.4619672433,1.7987968857
17000000.015,240.,0.98,0.02,1742.4156512471,39.6009162558,8.7119313503,0.4520940234
17000000.015,260.,0.02,0.98,81.1793514966,1338.7866020470,1.3389558474,1.0861166832
17000000.015,260.,0.116,0.884,376.2440568793,1119.5629897117,3.0977170689,1.6880436298
17000000.015,260.,0.212,0.788,577.0866222898,966.5351699851,3.6625068209,3.4460243380
17000000.015,260.,0.308,0.692,738.8736727647,838.9530849564,4.0234595506,4.1129398323
17000000.015,260.,0.404,0.596,877.1923646451,728.7026772300,2.8904843889,4.6235904774
17000000.015,260.,0.5,0.5,1004.7238115257,622.7087415910,2.6860584802,1.9061155820
17000000.015,260.,0.596,0.404,1125.9038350831,517.1782862746,2.5299233086,2.9509332066
17000000.015,260.,0.692,0.308,1249.0970283946,407.9517814610,3.7017212517,4.4512520785
17000000.015,260.,0.788,0.212,1370.1129009369,293.3666101162,5.8314875987,1.0397354200
17000000.015,260.,0.884,0.116,1498.2514895139,169.8272670096,4.0971460974,1.9898689762
17000000.015,260.,0.98,0.02,1630.2050562095,31.4038743397,9.3427102547,0.7029285390
17000000.015,280.,0.02,0.98,80.2621678748,1257.8335225398,1.1777878979,2.1407640636
17000000.015,280.,0.116,0.884,373.6267299928,1039.0081042913,3.9814476145,1.5734777918
17000000.015,280.,0.212,0.788,577.0895254565,882.0900561384,2.2685648831,2.1500543013
17000000.015,280.,0.308,0.692,736.0735006401,757.0394319170,3.5799089713,1.8978235744
17000000.015,280.,0.404,0.596,870.7297256177,646.8324386716,1.8631196352,2.9304021734
17000000.015,280.,0.5,0.5,990.1744423209,545.8408314005,1.5310634582,2.5851444364
17000000.015,280.,0.596,0.404,1102.1097520364,447.3344823699,2.0229343122,3.2143997617
17000000.015,280.,0.692,0.308,1211.8077783807,350.0299195980,1.9280542232,2.9044587381
17000000.015,280.,0.788,0.212,1319.6341575649,247.2434084082,4.8862645038,1.5803733222
17000000.015,280.,0.884,0.116,1428.5814846888,140.0275118512,5.4400302843,1.6326233804
17000000.015,280.,0.98,0.02,1535.3026798574,24.9985672756,2.5318604543,0.2260507489
17000000.015,300.,0.02,0.98,76.7839570948,1172.9943880765,1.1012711689,2.7673884595
17000000.015,300.,0.116,0.884,365.5000066590,957.2123647744,2.5855566358,3.7322233406
17000000.015,300.,0.212,0.788,569.8553766584,801.1102733485,2.4709689062,3.4753330176
17000000.015,300.,0.308,0.692,729.0297670195,675.8004610390,0.9986434511,1.9520422855
17000000.015,300.,0.404,0.596,860.9372086365,569.9258762587,2.9811796805,2.9377015102
17000000.015,300.,0.5,0.5,974.8383963343,475.5459636801,1.7336432865,2.0943483849
17000000.015,300.,0.596,0.404,1080.0898023071,385.0339055710,1.1571978999,2.0864710699
17000000.015,300.,0.692,0.308,1178.4149036830,296.4883139109,2.3712643482,2.5028411151
17000000.015,300.,0.788,0.212,1274.8393262317,208.2564598462,3.9488720475,1.6226254931
17000000.015,300.,0.884,0.116,1368.3752335641,114.8890207597,4.0592676674,0.6370619822
17000000.015,300.,0.98,0.02,1461.1452204001,20.2101941978,4.9385030322,0.1950222027
17000000.015,320.,0.02,0.98,72.8420536128,1086.7102111860,0.8445714432,1.7681250287
17000000.015,320.,0.116,0.884,350.0814239142,883.1045384378,1.7551820189,4.3190079260
17000000.015,320.,0.212,0.788,553.7262506439,731.3210016339,2.7408244901,1.6532821783
17000000.015,320.,0.308,0.692,711.1460972798,610.0089235736,1.7546949068,1.4589528966
17000000.015,320.,0.404,0.596,840.8684582615,507.9246636931,1.9349156848,2.4629798854
17000000.015,320.,0.5,0.5,953.6725473987,415.7644658162,2.8253324185,2.3928814257
17000000.015,320.,0.596,0.404,1053.5915958290,332.6405583563,2.1463809017,1.1809748594
17000000.015,320.,0.692,0.308,1145.5727081589,252.7315910555,2.1703315264,1.4861973489
17000000.015,320.,0.788,0.212,1233.8435734311,174.4936223639,2.0607999474,1.5145297050
17000000.015,320.,0.884,0.116,1318.5900757122,96.4631669253,2.1506828971,0.4555235270
17000000.015,320.,0.98,0.02,1401.3669557399,16.8397273319,3.1738726714,0.2821149989
17000000.015,340.,0.02,0.98,67.7660158453,1004.1326127135,0.6491847084,2.7136526498
17000000.015,340.,0.116,0.884,332.2301502592,814.8549482165,0.9926157112,2.4312523996
17000000.015,340.,0.212,0.788,528.5826563271,671.5048518448,1.7202904500,2.8419438194
17000000.015,340.,0.308,0.692,685.5177283869,555.0951639915,0.7708084423,1.7647396105
17000000.015,340.,0.404,0.596,813.1354562968,457.0459398329,1.8379410012,1.5380872583
17000000.015,340.,0.5,0.5,924.1170079165,370.5705279550,1.4865074005,2.6021312898
17000000.015,340.,0.596,0.404,1021.1825961902,292.8068455836,1.6612400253,1.3962163066
17000000.015,340.,0.692,0.308,1109.4286895819,220.0073242424,0.9707358260,1.2079925019
17000000.015,340.,0.788,0.212,1191.4239665865,150.4835441145,1.1038824311,0.9167377002
17000000.015,340.,0.884,0.116,1271.1944139911,82.1409599710,1.9455283909,0.4099757741
17000000.015,340.,0.98,0.02,1346.1971562124,14.2214721973,2.1666093782,0.1066339563
17000000.015,360.,0.02,0.98,62.6204377387,924.7693656118,0.1076355099,1.2497910351
17000000.015,360.,0.116,0.884,311.3046943803,752.6537554250,0.9877232387,2.6323382999
17000000.015,360.,0.212,0.788,500.1685226134,619.6513369458,1.3539061904,0.8175501894
17000000.015,360.,0.308,0.692,652.1300359774,510.6901678631,1.6576391815,1.8199862691
17000000.015,360.,0.404,0.596,778.1286379665,417.3369289659,1.8141389357,1.2806684113
17000000.015,360.,0.5,0.5,886.5186927437,336.5589447188,0.6687999222,2.0459871650
17000000.015,360.,0.596,0.404,983.1597674998,263.0863690426,0.8368979732,0.5181044164
17000000.015,360.,0.692,0.308,1068.8996411796,196.0058873276,2.3729232134,0.7502524616
17000000.015,360.,0.788,0.212,1147.8394301833,132.6921616618,1.1594328797,0.7341195604
17000000.015,360.,0.884,0.116,1223.7495069655,72.0920402061,1.3271919976,0.3819059036
17000000.015,360.,0.98,0.02,1294.4211043062,12.3780625102,2.1422570954,0.0591421805
17000000.015,380.,0.02,0.98,57.3193638524,851.1776122499,0.2013176482,1.5430110488
17000000.015,380.,0.116,0.884,288.8398818341,696.3174659107,0.7797758514,2.1703032229
17000000.015,380.,0.212,0.788,469.2268702545,573.8272397115,1.1824411924,1.3510457361
17000000.015,380.,0.308,0.692,616.2392440819,472.6453325874,1.9607392788,0.9784248773
17000000.015,380.,0.404,0.596,739.5066445051,385.6149011182,1.0949970967,0.6651397984
17000000.015,380.,0.5,0.5,845.4994975502,310.1031263166,1.0902846580,0.4226620149
17000000.015,380.,0.596,0.404,939.1649349562,241.5307588672,0.8518544150,1.0838652104
17000000.015,380.,0.692,0.308,1024.3107447560,178.9984072724,1.2605141501,0.9201211953
17000000.015,380.,0.788,0.212,1101.5757592882,120.0323812511,1.4192017406,0.8303291460
17000000.015,380.,0.884,0.116,1173.4117435396,64.7922251243,1.8069924741,0.1753040728
17000000.015,380.,0.98,0.02,1242.0425503439,11.0479723465,1.2430535087,0.0773221480
17000000.015,400.,0.02,0.98,52.0622987175,783.0664738736,0.2119812796,1.7456974915
17000000.015,400.,0.116,0.884,266.1870146292,645.3194085090,0.8836644616,1.4756687867
17000000.015,400.,0.212,0.788,436.2244579133,534.1951523085,0.8566928028,1.4941463996
17000000.015,400.,0.308,0.692,577.4198081516,440.3880095577,1.4340480078,0.6535268817
17000000.015,400.,0.404,0.596,697.5557769887,359.9145501004,1.2955057012,0.6991853554
17000000.015,400.,0.5,0.5,801.5231421705,288.3369550425,0.9865156564,1.6553584933
17000000.015,400.,0.596,0.404,892.9830411123,224.0188603828,0.4471649347,0.7961564718
17000000.015,400.,0.692,0.308,977.2455827893,165.3292531669,0.7342427399,0.4504229889
17000000.015,400.,0.788,0.212,1052.4746634845,110.8329271963,1.7759387193,0.4627947585
17000000.015,400.,0.884,0.116,1123.8695020576,59.3908541216,1.4119450857,0.3470831433
17000000.015,400.,0.98,0.02,1190.1991015581,10.1154355293,0.9145692035,0.0523530024
18000000.01,200.,0.02,0.98,86.9456374992,1517.1382772864,4.7163144091,4.9005672358
18000000.01,200.,0.116,0.884,397.1445238186,1288.4875922534,6.3829577437,5.1420163784
18000000.01,200.,0.212,0.788,605.7429397984,1136.0749870666,7.6331881090,4.9646233993
18000000.01,200.,0.308,0.692,773.5693638737,1008.9947055542,7.3959452150,4.9600764145
18000000.01,200.,0.404,0.596,922.5058317886,899.0067415690,5.8261261687,9.7146296318
18000000.01,200.,0.5,0.5,1066.6918235938,787.4355950231,7.4930938773,5.5446733300
18000000.01,200.,0.596,0.404,1204.7381333189,681.9398782184,8.7765962459,4.0241545938
18000000.01,200.,0.692,0.308,1355.2669203443,565.1343860662,8.7330842643,6.8971608399
18000000.01,200.,0.788,0.212,1512.7870211951,436.3569914504,8.0077997120,7.3156148101
18000000.01,200.,0.884,0.116,1703.6962253402,272.9555351927,7.3603506937,3.5131036070
18000000.01,200.,0.98,0.02,1949.1849908012,59.8424894084,6.0948731060,0.6877333100
