Pressure(Pa),Temperature(K),CO2_mole_frac,CH4_mole_frac,CO2_uptake,CH4_uptake,CO2_Error,CH4_Error
3000000.09,300.,0.98,0.02,707.0120936016,0.8022929150,3.4601503770,0.0592302533
3000000.09,320.,0.02,0.98,28.2269356816,114.2933557264,0.3024475953,0.5037259994
3000000.09,320.,0.116,0.884,151.6337975143,94.0272709293,2.9161458647,0.9030998789
3000000.09,320.,0.212,0.788,253.8269268262,75.5360768674,1.5057872219,0.4097516705
3000000.09,320.,0.308,0.692,340.7577854121,59.6289621966,5.0628542681,0.7351196926
3000000.09,320.,0.404,0.596,409.5793024786,46.3325484544,6.0340631575,0.4656637534
3000000.09,320.,0.5,0.5,465.6951114628,34.9748324431,2.9044569248,0.2979207797
3000000.09,320.,0.596,0.404,515.1293239285,25.3954881901,4.8686694716,0.2804413356
3000000.09,320.,0.692,0.308,552.0295872775,17.9269699660,3.2097625938,0.1997276607
3000000.09,320.,0.788,0.212,584.3935590486,11.3587105893,3.9751035860,0.1341741704
3000000.09,320.,0.884,0.116,611.8068900591,5.7860900897,3.0503636785,0.1460734397
3000000.09,320.,0.98,0.02,634.7678540684,0.9363951812,4.9204056525,0.0356947439
3000000.09,340.,0.02,0.98,19.1425321629,96.3739114006,0.4654826908,0.6913777176
3000000.09,340.,0.116,0.884,105.1526754047,82.1199842712,0.6266726424,0.5950283804
3000000.09,340.,0.212,0.788,184.7100825389,68.6636755402,2.6400605732,0.5608349182
3000000.09,340.,0.308,0.692,254.7190005217,56.3413514853,2.1435980971,0.6045607600
3000000.09,340.,0.404,0.596,318.1674352428,45.4081545143,2.4043405794,0.4180430782
3000000.09,340.,0.5,0.5,371.5301907815,35.5581524365,3.2264135270,0.2919753812
3000000.09,340.,0.596,0.404,420.5316870391,26.7090604992,4.0929644781,0.3063951005
3000000.09,340.,0.692,0.308,460.8513085978,19.0175578888,4.0919234500,0.2584023964
3000000.09,340.,0.788,0.212,496.0872648503,12.2452774130,2.8350703636,0.2419303468
3000000.09,340.,0.884,0.116,530.6275472832,6.2571885328,2.2684049940,0.1463025994
3000000.09,340.,0.98,0.02,557.5137810342,1.0188788495,2.5685780535,0.0165916756
3000000.09,360.,0.02,0.98,13.5097655371,81.3938428778,0.2117717938,0.2635635103
3000000.09,360.,0.116,0.884,75.8475407748,70.7171475715,0.5889546943,0.4927522110
3000000.09,360.,0.212,0.788,134.6902165544,60.6066655171,1.3621135030,0.4097527542
3000000.09,360.,0.308,0.692,190.1448126232,51.0921014441,1.8592757257,0.2762027750
3000000.09,360.,0.404,0.596,242.5773056016,42.0870596772,0.8710484834,0.3902036491
3000000.09,360.,0.5,0.5,289.5062376134,33.5804009431,2.8705066206,0.4115410177
3000000.09,360.,0.596,0.404,334.1994843712,25.8887325698,2.3384707501,0.2178984375
3000000.09,360.,0.692,0.308,372.7256841001,18.9125636053,4.8639777845,0.3330623102
3000000.09,360.,0.788,0.212,409.8148004779,12.3571674373,2.0969901222,0.1061534442
3000000.09,360.,0.884,0.116,444.7182408295,6.4186416938,2.8200353782,0.0415355373
3000000.09,360.,0.98,0.02,473.1811291398,1.0614467876,2.7247791642,0.0209177930
3000000.09,380.,0.02,0.98,9.9699305517,68.9714642767,0.1641219734,0.6239718932
3000000.09,380.,0.116,0.884,55.9514150141,60.6611683912,1.2819916245,0.2180073622
3000000.09,380.,0.212,0.788,101.2982369144,52.8751145663,1.4579950959,0.5156095171
3000000.09,380.,0.308,0.692,142.9585604036,45.2165987927,2.6817219687,0.5381316927
3000000.09,380.,0.404,0.596,184.8896611291,37.8391839129,1.5505939375,0.3611933618
3000000.09,380.,0.5,0.5,224.6731837673,30.4885231810,4.2678047748,0.4075553932
3000000.09,380.,0.596,0.404,262.8601390810,23.9494049396,2.8034724408,0.4185782394
3000000.09,380.,0.692,0.308,297.7748542402,17.7353147865,1.1131939964,0.1940090593
3000000.09,380.,0.788,0.212,330.7346632273,11.7853182435,2.8074875194,0.2345403957
3000000.09,380.,0.884,0.116,362.6274571480,6.2306001477,2.2735509976,0.1225189480
3000000.09,380.,0.98,0.02,389.5642456819,1.0498433777,5.1718370990,0.0189389286
3000000.09,400.,0.02,0.98,7.5293893162,58.9823207376,0.1234779989,0.7106114309
3000000.09,400.,0.116,0.884,42.8379044117,52.4663430108,0.4876329827,0.6917936850
3000000.09,400.,0.212,0.788,77.3761864755,45.9628638141,1.6114840074,0.0825593196
3000000.09,400.,0.308,0.692,111.3957364597,39.4704244332,1.2659081471,0.6872153656
3000000.09,400.,0.404,0.596,143.9008251786,33.1954661069,2.0168345242,0.2150793506
3000000.09,400.,0.5,0.5,175.2707953556,27.4509493774,1.5113046341,0.2110856620
3000000.09,400.,0.596,0.404,207.8353495925,21.7143229666,1.9243015654,0.3023683151
3000000.09,400.,0.692,0.308,236.7459568791,16.1319887552,3.3089035166,0.2794566027
3000000.09,400.,0.788,0.212,264.8846944683,10.9213946454,3.0920399763,0.0922611538
3000000.09,400.,0.884,0.116,292.1078994879,5.8150323093,4.4201181627,0.0730172294
3000000.09,400.,0.98,0.02,319.0346861762,0.9749848074,2.2268252274,0.0319184994
4500000.085,200.,0.02,0.98,385.6984414581,166.8193734168,12.0587442818,5.7185962636
4500000.085,200.,0.116,0.884,578.5362964535,104.7956663266,19.9936591929,6.5094381102
4500000.085,200.,0.212,0.788,648.1952407686,82.2162594210,25.7197973956,5.9775050597
4500000.085,200.,0.308,0.692,705.3220544844,65.7665693019,23.4450332526,7.2969437823
4500000.085,200.,0.404,0.596,726.3565721184,59.4892571410,42.4686065919,12.4981501964
4500000.085,200.,0.5,0.5,751.8419110139,51.3099140247,18.7840297652,5.2043489243
4500000.085,200.,0.596,0.404,781.1487732353,42.4730553967,18.7220608904,4.6609347964
4500000.085,200.,0.692,0.308,800.2284756231,36.3200986376,9.1183127235,1.9136149810
4500000.085,200.,0.788,0.212,820.5061263279,27.8244797193,20.9489255711,4.1017385674
4500000.085,200.,0.884,0.116,855.4693959009,19.5535359697,16.1016262512,3.6724033192
4500000.085,200.,0.98,0.02,900.5227090979,4.5772136907,17.0727365541,0.6358588092
4500000.085,220.,0.02,0.98,288.1245281161,182.3035272194,9.5889254863,3.1779506633
4500000.085,220.,0.116,0.884,657.3931197712,69.8927750250,18.2789464782,3.7626393508
4500000.085,220.,0.212,0.788,761.4314986578,39.8248920302,13.6819895797,2.3934323465
4500000.085,220.,0.308,0.692,729.3613992936,47.2829008802,4.3455872241,1.8736095965
4500000.085,220.,0.404,0.596,691.3755720010,59.6502793182,15.2854571207,3.8049222372
4500000.085,220.,0.5,0.5,727.7818351066,49.6567596359,11.9337954879,2.5237108237
4500000.085,220.,0.596,0.404,745.6779554645,43.3686065749,8.1662457779,2.3490387981
4500000.085,220.,0.692,0.308,764.9436012533,36.7947112563,10.0934898952,1.8749487843
4500000.085,220.,0.788,0.212,798.2502924287,27.3893186944,15.7869708677,3.1308891843
4500000.085,220.,0.884,0.116,830.4756022503,16.2754069019,11.4793538021,0.3820851380
4500000.085,220.,0.98,0.02,869.8560505135,3.5852215997,9.2481179612,0.7482443388
4500000.085,240.,0.02,0.98,193.4854290307,191.0663892447,3.6553642872,1.3944631535
4500000.085,240.,0.116,0.884,538.4562645583,91.2903580532,9.1011632472,3.4570001804
4500000.085,240.,0.212,0.788,675.3763471111,52.7404487059,12.7629070155,3.3631654978
4500000.085,240.,0.308,0.692,731.8443119839,36.3761928365,13.9323517792,3.5343499814
4500000.085,240.,0.404,0.596,775.4383559178,25.5846569245,10.8026764374,1.8146590181
4500000.085,240.,0.5,0.5,752.5093068884,29.3199934960,10.7472569844,2.7202698490
4500000.085,240.,0.596,0.404,725.2226356127,41.0411283063,3.9000796461,2.2142471191
4500000.085,240.,0.692,0.308,744.6716788782,34.0310442322,9.8618124610,2.2928463285
4500000.085,240.,0.788,0.212,770.2169379210,25.7997509920,9.5490726734,1.6200405686
4500000.085,240.,0.884,0.116,800.4351501221,15.9827689036,12.2010685415,1.2826275928
4500000.085,240.,0.98,0.02,838.6397450543,3.2114260370,9.2137834344,0.4752471423
4500000.085,260.,0.02,0.98,122.1160782039,187.1260038434,3.8272328102,2.3511839987
4500000.085,260.,0.116,0.884,430.7832150055,106.5130704538,9.2817224763,2.6814130842
4500000.085,260.,0.212,0.788,571.5778306655,68.0701113935,7.5733414957,2.2124121275
4500000.085,260.,0.308,0.692,648.3930045325,46.7782851587,7.2109482984,1.2012752818
4500000.085,260.,0.404,0.596,703.0883695996,32.6941987980,7.1403782888,1.2570344899
4500000.085,260.,0.5,0.5,738.2270351728,23.7933224997,3.6961883079,1.1519450494
4500000.085,260.,0.596,0.404,762.4898757668,17.4662151340,4.9806372065,1.0356940858
4500000.085,260.,0.692,0.308,764.5922636975,14.8237208621,9.4013246852,1.1745742075
4500000.085,260.,0.788,0.212,777.6434900800,10.5042023296,6.2727299541,0.6687911813
4500000.085,260.,0.884,0.116,773.4819040060,14.3591534812,9.0635801152,1.2768753590
4500000.085,260.,0.98,0.02,812.0891186837,2.7699660181,7.5981230531,0.3341636422
4500000.085,280.,0.02,0.98,79.4557520133,172.9296627799,1.4840495197,0.7697701454
4500000.085,280.,0.116,0.884,332.9953530951,113.8397950086,5.4854976330,1.9210809578
4500000.085,280.,0.212,0.788,471.6773971270,78.6245399117,9.9075127509,2.5292667184
4500000.085,280.,0.308,0.692,563.2205613169,55.3977953425,5.6371204601,1.3483266824
4500000.085,280.,0.404,0.596,621.4842211661,40.6509222067,1.0529572041,1.0465435387
4500000.085,280.,0.5,0.5,667.0047114753,29.0966775838,4.9141356005,1.1952459755
4500000.085,280.,0.596,0.404,700.5771789642,20.8821264065,7.5982346043,0.9437860635
4500000.085,280.,0.692,0.308,727.3948546104,14.2260457930,2.7079672512,0.2079097413
4500000.085,280.,0.788,0.212,747.5237505944,9.1068202482,5.8654526832,0.3159101058
4500000.085,280.,0.884,0.116,766.1179997704,4.6119244627,5.5161744343,0.3126695208
4500000.085,280.,0.98,0.02,781.6338627436,0.7806111148,7.1116583571,0.0412247746
4500000.085,300.,0.02,0.98,51.1789889557,155.1110355100,0.7215715600,1.3172964722
4500000.085,300.,0.116,0.884,244.3097161735,114.4651193459,2.6112919352,1.1255627121
4500000.085,300.,0.212,0.788,376.8426255727,84.3137249522,2.8595117574,0.9158078728
4500000.085,300.,0.308,0.692,468.3095938848,62.5285217273,5.4152114532,0.8411019492
4500000.085,300.,0.404,0.596,540.2547782367,45.8600907547,5.8206667622,1.4415660244
4500000.085,300.,0.5,0.5,588.6343415540,34.1316623725,3.8179519725,0.6589031161
4500000.085,300.,0.596,0.404,630.5646239466,24.4935717126,4.3993831912,0.8381370801
4500000.085,300.,0.692,0.308,661.2079145828,16.7873493480,1.2430527323,0.6266672191
4500000.085,300.,0.788,0.212,685.2417129141,10.7609029098,4.4603065307,0.3465555670
4500000.085,300.,0.884,0.116,711.8458036953,5.3526861526,4.6998390829,0.2126939553
4500000.085,300.,0.98,0.02,729.4513249776,0.8771183328,3.9327008902,0.0378268694
4500000.085,320.,0.02,0.98,34.8481574235,136.1357140334,0.7454456055,0.4846420441
4500000.085,320.,0.116,0.884,178.7512557488,107.9238793381,2.6785888862,0.6905312220
4500000.085,320.,0.212,0.788,291.3873119802,84.5257689805,2.0633321043,0.7725570923
4500000.085,320.,0.308,0.692,379.1182272828,65.7257252989,2.2094642837,0.5729691381
4500000.085,320.,0.404,0.596,449.5564972166,50.1372071122,2.1820081724,0.4065721301
4500000.085,320.,0.5,0.5,506.2928752531,37.8420350364,2.4554300998,0.7366825766
4500000.085,320.,0.596,0.404,549.9093778765,27.8024332404,3.7634492921,0.4017155662
4500000.085,320.,0.692,0.308,588.3805674551,19.2515820908,4.4368603877,0.6424008408
4500000.085,320.,0.788,0.212,620.9648526054,12.1828842202,1.6121020168,0.1794011393
4500000.085,320.,0.884,0.116,645.0356577652,6.2464802430,4.7018017013,0.2652913543
4500000.085,320.,0.98,0.02,671.1546590381,0.9997829520,2.6231471931,0.0330374265
4500000.085,340.,0.02,0.98,24.1931004529,118.0114529460,0.5028872971,0.4080613115
4500000.085,340.,0.116,0.884,129.5523594307,98.5517056811,1.7228606685,0.3092095477
4500000.085,340.,0.212,0.788,220.9121261439,80.6746635305,3.4331981054,0.5442339668
4500000.085,340.,0.308,0.692,299.4570737327,64.7619460703,1.9972907155,0.6388332043
4500000.085,340.,0.404,0.596,367.0611843463,51.0618331204,2.6483475968,0.7266086510
4500000.085,340.,0.5,0.5,421.9297631927,39.3723921956,2.6562475355,0.4000649042
4500000.085,340.,0.596,0.404,471.0184573582,29.3927303000,4.2874081686,0.3809803183
4500000.085,340.,0.692,0.308,511.4487356988,20.8253360031,3.0422186056,0.1582037616
4500000.085,340.,0.788,0.212,546.2639779579,13.4468270874,2.5912454031,0.1907579274
4500000.085,340.,0.884,0.116,576.3587128296,6.8188598785,3.4807586984,0.0824068272
4500000.085,340.,0.98,0.02,604.6781201194,1.1086560898,3.1758157801,0.0331508758
4500000.085,360.,0.02,0.98,17.3575664390,102.0844798679,0.3096661169,0.6098505573
4500000.085,360.,0.116,0.884,96.6133724675,87.5927491402,0.6105915186,0.4714941064
4500000.085,360.,0.212,0.788,168.5535558965,73.6569875110,1.9787567015,0.7366141047
4500000.085,360.,0.308,0.692,233.5926477606,61.0180229754,2.0622831263,0.4669800410
4500000.085,360.,0.404,0.596,291.7361036117,49.8048522992,1.7054355095,0.4477083704
4500000.085,360.,0.5,0.5,343.3751774619,39.4233145889,1.2351734902,0.3405867505
4500000.085,360.,0.596,0.404,392.2498321330,29.8374392736,1.4823838841,0.3179816258
4500000.085,360.,0.692,0.308,433.5025349538,21.3777909261,2.1543177597,0.1973117300
4500000.085,360.,0.788,0.212,468.8188696741,13.9785616355,2.0921129421,0.2283197765
4500000.085,360.,0.884,0.116,502.3202331338,7.2509708642,2.8666555814,0.0347720044
4500000.085,360.,0.98,0.02,532.0343523201,1.1889185339,1.1789722579,0.0368209436
4500000.085,380.,0.02,0.98,13.1014174618,88.5076945893,0.2300732809,0.5368911549
4500000.085,380.,0.116,0.884,72.5315652776,77.1282967778,0.9378545607,0.8029494405
4500000.085,380.,0.212,0.788,129.7631255938,66.4482199063,1.8784264585,0.2740107118
4500000.085,380.,0.308,0.692,183.2156249648,56.1005310003,1.6545106485,0.2854853817
4500000.085,380.,0.404,0.596,232.5249052872,46.1040607366,1.4648405860,0.4455138382
4500000.085,380.,0.5,0.5,279.1468715670,37.2095497375,4.1750604957,0.2505068532
4500000.085,380.,0.596,0.404,319.8939356333,28.7456247046,1.8551934877,0.3488284349
4500000.085,380.,0.692,0.308,359.4853319113,20.9887783201,3.1307160786,0.3176629037
4500000.085,380.,0.788,0.212,395.7539332520,13.8760206444,2.0828802907,0.0954511654
4500000.085,380.,0.884,0.116,430.2428425692,7.2249460734,2.0223882512,0.1233251759
4500000.085,380.,0.98,0.02,458.0701590589,1.2164020391,2.7391689505,0.0271271743
4500000.085,400.,0.02,0.98,10.0476721693,76.9563342426,0.1861209663,0.1678422063
4500000.085,400.,0.116,0.884,56.5234296526,67.7099747019,0.9517607419,0.3340646258
4500000.085,400.,0.212,0.788,101.1861253186,58.8949636371,0.6011586606,0.5656454335
4500000.085,400.,0.308,0.692,144.5093920162,50.3355591167,3.5056627717,0.3247757954
4500000.085,400.,0.404,0.596,186.7941034442,42.2342903729,0.8413241241,0.4692863284
4500000.085,400.,0.5,0.5,225.5066102777,34.3545473010,1.8230425751,0.4240690541
4500000.085,400.,0.596,0.404,260.7572055950,26.9371172331,1.7336052079,0.1609809684
4500000.085,400.,0.692,0.308,297.2422105027,19.9318402860,2.8997509352,0.1359858057
4500000.085,400.,0.788,0.212,330.5765431421,13.2237763960,0.5615048660,0.1590856993
4500000.085,400.,0.884,0.116,361.4516947428,7.0269919000,1.2380421643,0.0405207778
4500000.085,400.,0.98,0.02,390.9071298333,1.1793042799,2.0188893673,0.0213144146
6000000.08,200.,0.02,0.98,280.8000857075,200.5015196887,8.7314147307,2.5327898934
6000000.08,200.,0.116,0.884,526.9448677584,121.2822221366,11.2711817226,5.4194381207
6000000.08,200.,0.212,0.788,634.3931485644,87.8704353161,22.5726071821,7.1286534782
6000000.08,200.,0.308,0.692,702.4818940569,66.0048370366,35.1608937336,6.9768270041
6000000.08,200.,0.404,0.596,730.1715487817,58.6395560083,22.1124283363,7.1942174278
6000000.08,200.,0.5,0.5,760.1927246258,48.9453048443,15.5258251088,4.8933413276
6000000.08,200.,0.596,0.404,772.5554603322,44.0583795663,12.6137738979,3.9897367463
6000000.08,200.,0.692,0.308,791.5693323912,37.5315609394,20.8552103052,5.3494631222
6000000.08,200.,0.788,0.212,829.0807085021,27.8781537783,20.2207602776,1.9649739533
6000000.08,200.,0.884,0.116,855.1296968563,18.9649778655,14.2963327293,2.6967268891
6000000.08,200.,0.98,0.02,903.3651426721,3.8058521513,12.1877438608,1.2221700874
6000000.08,220.,0.02,0.98,265.5723668115,192.4052238349,6.0533627597,2.3170267078
6000000.08,220.,0.116,0.884,613.9221894632,83.6407934816,39.5627992956,11.3606686640
6000000.08,220.,0.212,0.788,661.2396477109,69.1147166604,36.6505469211,10.6256268200
6000000.08,220.,0.308,0.692,661.3444852372,69.7637119540,25.0265784619,6.0043288062
6000000.08,220.,0.404,0.596,692.0346936215,60.2824662437,12.9381783410,4.2993742997
6000000.08,220.,0.5,0.5,713.3818143913,53.4885371203,12.1482029504,1.8092231014
6000000.08,220.,0.596,0.404,745.9371851155,44.7510368338,25.2892472254,7.1004336640
6000000.08,220.,0.692,0.308,771.4941735954,36.6473147976,6.7418718534,1.9259112025
6000000.08,220.,0.788,0.212,795.2791987506,27.6628939479,7.5187647250,1.7609514788
6000000.08,220.,0.884,0.116,829.2691069016,17.3125528339,7.7533548415,1.0053627991
6000000.08,220.,0.98,0.02,872.7500390551,3.5914542884,10.4662584335,0.4874704162
6000000.08,240.,0.02,0.98,186.4925023385,198.7186723295,4.5038020090,1.4810476679
6000000.08,240.,0.116,0.884,519.5773264881,99.8193616395,7.7908415380,2.5852994843
6000000.08,240.,0.212,0.788,654.0794174207,60.8661177631,6.4022077814,1.6361624749
6000000.08,240.,0.308,0.692,719.2887225105,42.3707464737,19.0460435974,4.0109457753
6000000.08,240.,0.404,0.596,721.3155510446,42.3489652156,10.5510850516,2.6028050993
6000000.08,240.,0.5,0.5,698.7514784512,48.4416505482,5.4905276984,2.3185220795
6000000.08,240.,0.596,0.404,715.4723819592,42.9211127829,7.7880320359,1.1156217528
6000000.08,240.,0.692,0.308,741.5939291564,34.8887019889,20.7921154046,3.6907509627
6000000.08,240.,0.788,0.212,771.5539118910,25.6133670759,5.2797835846,1.8252181446
6000000.08,240.,0.884,0.116,802.5857287631,16.1335137748,8.7315019180,1.4889702276
6000000.08,240.,0.98,0.02,840.6291121305,3.1688912514,6.0921612532,0.5188490540
6000000.08,260.,0.02,0.98,124.4642387571,195.0388332100,4.6052560340,0.9868908450
6000000.08,260.,0.116,0.884,426.6032619062,112.3026415665,7.4812134342,1.5207069758
6000000.08,260.,0.212,0.788,569.0308152379,72.2242647582,6.9155887596,2.0445169104
6000000.08,260.,0.308,0.692,649.3986446378,50.0764383967,6.6681343124,0.5670923518
6000000.08,260.,0.404,0.596,700.5325343628,36.5386405755,7.5229061089,1.9722652312
6000000.08,260.,0.5,0.5,734.3445915151,27.3355120249,8.7807987480,0.9972867492
6000000.08,260.,0.596,0.404,753.2188923660,21.8810142383,7.1075769860,0.7702590706
6000000.08,260.,0.692,0.308,720.3087289030,31.5679055252,5.5559712002,2.0079020558
6000000.08,260.,0.788,0.212,740.2711396219,24.6323816480,7.3521256797,2.0133221473
6000000.08,260.,0.884,0.116,769.1901120884,14.8576028191,4.3799852146,0.4421400844
6000000.08,260.,0.98,0.02,805.8595146573,2.8420397701,9.0794767855,0.1791409435
6000000.08,280.,0.02,0.98,82.2128061970,183.4319754112,1.6851085315,0.5746252970
6000000.08,280.,0.116,0.884,336.3752494778,119.7174525789,8.0012731414,2.0652413211
6000000.08,280.,0.212,0.788,473.8070628183,83.8878798078,7.1896347950,1.8283636172
6000000.08,280.,0.308,0.692,564.8849593392,60.0080290226,9.3920896983,2.0324975405
6000000.08,280.,0.404,0.596,626.5799796127,43.2009538778,3.2345870658,0.8132722199
6000000.08,280.,0.5,0.5,671.7274920094,31.2962531224,2.6781414271,0.7165308875
6000000.08,280.,0.596,0.404,705.3747005622,22.7885998103,5.3863211749,0.6594139606
6000000.08,280.,0.692,0.308,731.0936280138,16.4785328809,3.7529235755,0.4723405484
6000000.08,280.,0.788,0.212,749.7435238214,10.9111173395,6.4702386369,0.4877113470
6000000.08,280.,0.884,0.116,747.4692859992,12.1191649234,3.9747420713,0.6224376941
6000000.08,280.,0.98,0.02,775.7530503486,2.4512700763,7.9700462091,0.3107210079
6000000.08,300.,0.02,0.98,54.9827817373,168.0299737509,1.1833810042,0.7438242771
6000000.08,300.,0.116,0.884,257.7486504591,121.3677558441,4.9028753556,2.0285728530
6000000.08,300.,0.212,0.788,389.4647727818,89.0352187573,6.1580759163,1.2600088680
6000000.08,300.,0.308,0.692,480.2582531862,66.4249136286,5.2337874652,1.1962610830
6000000.08,300.,0.404,0.596,549.8312725555,49.1128580837,3.1444825456,0.9910303857
6000000.08,300.,0.5,0.5,599.8956922156,36.4007257603,6.6971081130,1.2283590576
6000000.08,300.,0.596,0.404,641.1297552334,26.2163797136,5.0387649912,0.9486834189
6000000.08,300.,0.692,0.308,673.8346080853,18.2304488645,2.2824093779,0.5027932947
6000000.08,300.,0.788,0.212,699.1004519344,11.5196001561,5.0927490260,0.2956278576
6000000.08,300.,0.884,0.116,721.7273543029,6.0206778858,6.7699076599,0.2591115240
6000000.08,300.,0.98,0.02,740.3316053244,1.0151989109,2.2468848089,0.0777538660
6000000.08,320.,0.02,0.98,38.3286178168,150.4940386995,0.6086620286,0.5362964160
6000000.08,320.,0.116,0.884,193.4670620053,116.8077152001,3.5127669323,0.8832139306
6000000.08,320.,0.212,0.788,309.6802328282,90.9005497848,5.8458570978,1.2655611386
6000000.08,320.,0.308,0.692,400.6363796112,69.6643536124,3.3278759344,0.8784408878
6000000.08,320.,0.404,0.596,468.6524753348,53.5891552606,3.7496616997,1.1001273796
6000000.08,320.,0.5,0.5,523.3917575963,40.2349896897,4.6308897266,0.9336138469
6000000.08,320.,0.596,0.404,569.8105954859,29.5420827621,1.7242205092,0.3461510176
6000000.08,320.,0.692,0.308,610.0319261807,20.3639844243,2.1369628577,0.2412878008
